
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
7.12283421e+00, -1.06892657e+00, 4.99999970e-02, -9.58089344e-03, 8.96264553e-01, 3.56251188e-02
-4.60300267e-01, 1.17315292e+00, 4.99999970e-02, -3.23003507e-03, 1.09984422e+00, 2.89119422e-01
-4.01203454e-01, 1.19455290e+00, 4.99999970e-02, -2.25596484e-02, 1.11814070e+00, 2.85519123e-01
5.86858702e+00, -2.35378742e+00, 4.99999970e-02, -2.84635983e-02, 1.14403737e+00, 2.48601437e-02
8.42652225e+00, -5.13587236e-01, 4.99999970e-02, -1.26315374e-03, 6.30609810e-01, 2.13765074e-02
-3.41085255e-01, 1.21266317e+00, 4.99999970e-02, -4.08436060e-02, 1.13560653e+00, 2.80876994e-01
-2.80242294e-01, 1.22810304e+00, 4.99999970e-02, -5.77508770e-02, 1.15254962e+00, 2.75111318e-01
-2.18722761e-01, 1.24058175e+00, 4.99999970e-02, -7.53517449e-02, 1.16932344e+00, 2.68675864e-01
-1.56671479e-01, 1.25014460e+00, 4.99999970e-02, -9.29453224e-02, 1.18466568e+00, 2.61532307e-01
7.81708574e+00, 4.42036009e+00, 4.99999970e-02, -1.21135749e-02, 1.11030686e+00, -4.29304596e-03
-9.41789821e-02, 1.25651193e+00, 4.99999970e-02, -1.07985206e-01, 1.19856119e+00, 2.53570974e-01
7.62368584e+00, 1.68122387e+00, 4.99999970e-02, -8.67892336e-03, 1.08274734e+00, -2.71803364e-02
7.50987148e+00, 1.84146893e+00, 4.99999970e-02, -1.00830849e-02, 1.10737669e+00, -2.53827423e-02
-3.14501189e-02, 1.25968909e+00, 4.99999970e-02, -1.21462524e-01, 1.21231914e+00, 2.44863257e-01
5.36090024e-02, -4.43760586e+00, 4.99999970e-02, 2.48084636e-03, 1.09556162e+00, -1.62386317e-02
3.13757062e-02, 1.25968385e+00, 4.99999970e-02, -1.35805115e-01, 1.22587872e+00, 2.35922351e-01
9.40984115e-02, 1.25644314e+00, 4.99999970e-02, -1.50026411e-01, 1.23773408e+00, 2.26776063e-01
5.52477026e+00, -1.96257401e+00, 4.99999970e-02, -3.23227309e-02, 1.14286363e+00, 3.13854255e-02
5.27274036e+00, -1.85696340e+00, 4.99999970e-02, -3.62917110e-02, 1.14072239e+00, 3.41983251e-02
1.56578436e-01, 1.25009561e+00, 4.99999970e-02, -1.61731005e-01, 1.24789929e+00, 2.17186749e-01
2.18639076e-01, 1.24060404e+00, 4.99999970e-02, -1.72521412e-01, 1.25696754e+00, 2.06936732e-01
2.80175209e-01, 1.22821128e+00, 4.99999970e-02, -1.82714075e-01, 1.26475704e+00, 1.96148813e-01
3.41220766e-01, 1.21346200e+00, 4.99999970e-02, -1.92157447e-01, 1.27048659e+00, 1.84840649e-01
4.21107006e+00, -9.65684474e-01, 4.99999970e-02, -5.82088754e-02, 8.29395831e-01, 5.82915731e-02
6.70427752e+00, -3.14262700e+00, 4.99999970e-02, -2.09913179e-02, 1.12883031e+00, 1.53906643e-02
4.01511014e-01, 1.19542289e+00, 4.99999970e-02, -2.00873122e-01, 1.27353251e+00, 1.72771588e-01
4.28060341e+00, -1.19885421e+00, 4.99999970e-02, -5.66758104e-02, 9.93009388e-01, 5.40174395e-02
4.00079489e+00, -2.51674175e-01, 4.99999970e-02, -6.48532361e-02, 2.46390179e-01, 2.77389716e-02
6.22389507e+00, -3.97016215e+00, 4.99999970e-02, -2.62960196e-02, 1.12550247e+00, 8.57627671e-03
6.08119774e+00, -4.14585352e+00, 4.99999970e-02, -2.76716687e-02, 1.12548304e+00, 7.07310485e-03
4.60501164e-01, 1.17357278e+00, 4.99999970e-02, -2.09680870e-01, 1.27320826e+00, 1.60270810e-01
5.18232167e-01, 1.14871037e+00, 4.99999970e-02, -2.17662305e-01, 1.26803589e+00, 1.47133261e-01
2.16520286e+00, -9.75498617e-01, 4.99999970e-02, -1.61313549e-01, 9.00824606e-01, 4.41469550e-02
5.74989736e-01, 1.12181067e+00, 4.99999970e-02, -2.24576175e-01, 1.25696445e+00, 1.32930875e-01
-1.36628556e+00, -3.51119304e+00, 4.99999970e-02, 5.43238819e-02, 1.05307424e+00, -4.52092402e-02
6.30478680e-01, 1.09211946e+00, 4.99999970e-02, -2.31317222e-01, 1.23773789e+00, 1.17880724e-01
-2.61070490e+00, 4.64769483e-01, 4.99999970e-02, 1.84768096e-01, 9.59266007e-01, 2.41366830e-02
6.83894932e-01, 1.05890787e+00, 4.99999970e-02, -2.36591399e-01, 1.20799708e+00, 1.01811811e-01
1.51706427e-01, 3.82620621e+00, 4.99999970e-02, -5.34573849e-03, 1.10588264e+00, 3.51607986e-02
7.35515833e-01, 1.02308118e+00, 4.99999970e-02, -2.41160512e-01, 1.16669595e+00, 8.45719650e-02
1.71455264e+00, -2.36419487e+00, 4.99999970e-02, -9.17794481e-02, 1.20023263e+00, -3.04867942e-02
7.85675168e-01, 9.85312641e-01, 4.99999970e-02, -2.45227963e-01, 1.11301446e+00, 6.67319819e-02
8.34377587e-01, 9.45541441e-01, 4.99999970e-02, -2.48950690e-01, 1.04666913e+00, 4.89653684e-02
7.64044142e+00, 2.00738502e+00, 4.99999970e-02, -9.85188410e-03, 1.11768365e+00, -2.30718479e-02
2.48716068e+00, 9.01269019e-01, 4.99999970e-02, -1.41539097e-01, 7.98428655e-01, -5.58359213e-02
2.23907089e+00, 8.26824844e-01, 4.99999970e-02, -1.61603197e-01, 7.20475376e-01, -5.23685627e-02
5.76320505e+00, -2.10284472e+00, 4.99999970e-02, -2.94271037e-02, 1.14365470e+00, 2.83287670e-02
8.80806863e-01, 9.03011501e-01, 4.99999970e-02, -2.52464026e-01, 9.68070269e-01, 3.33705917e-02
9.24584866e-01, 8.57759356e-01, 4.99999970e-02, -2.55129188e-01, 8.78105044e-01, 1.98570322e-02
9.65586841e-01, 8.10046673e-01, 4.99999970e-02, -2.56974041e-01, 7.79535651e-01, 8.09377804e-03
1.00423098e+00, 7.60558903e-01, 4.99999970e-02, -2.58369505e-01, 6.76905215e-01, -2.92002806e-04
1.04099035e+00, 7.09676623e-01, 4.99999970e-02, -2.59139687e-01, 5.74240446e-01, -5.23519656e-03
1.07580817e+00, 6.57380104e-01, 4.99999970e-02, -2.59218156e-01, 4.74042118e-01, -7.64692994e-03
1.10728681e+00, 6.02867663e-01, 4.99999970e-02, -2.59566188e-01, 3.78443360e-01, -7.91859441e-03
5.85071993e+00, -4.07016277e+00, 4.99999970e-02, -2.99271606e-02, 1.12789929e+00, 7.68570928e-03
1.13530970e+00, 5.46634614e-01, 4.99999970e-02, -2.59148091e-01, 2.89570451e-01, -5.98338572e-03
8.22487736e+00, -4.12801170e+00, 4.99999970e-02, -8.74144491e-03, 1.10882902e+00, 6.30389107e-03
1.16156173e+00, 4.89567101e-01, 4.99999970e-02, -2.57734567e-01, 2.08028406e-01, -3.62908794e-03
-3.79431963e+00, 9.15694952e-01, 4.99999970e-02, 1.48273781e-01, 9.93460000e-01, 1.33037344e-02
5.43113136e+00, -3.93263912e+00, 4.99999970e-02, -3.41027491e-02, 1.13258755e+00, 8.74360371e-03
1.18444967e+00, 4.30973709e-01, 4.99999970e-02, -2.56544620e-01, 1.34567231e-01, -2.04302114e-03
-3.73309827e+00, -1.78954765e-01, 4.99999970e-02, 1.56138688e-01, 9.90033567e-01, -3.07235797e-03
-3.71450043e+00, -4.25222427e-01, 4.99999970e-02, 1.55055270e-01, 9.90256250e-01, -7.37574371e-03
1.20382667e+00, 3.71241361e-01, 4.99999970e-02, -2.55441815e-01, 7.11403713e-02, 1.66764949e-05
-3.43636870e+00, -3.22716761e+00, 4.99999970e-02, 1.04801923e-01, 1.00685728e+00, -1.99394543e-02
5.95129490e+00, 6.90136254e-01, 4.99999970e-02, -1.94469355e-02, 6.52193785e-01, -4.02866900e-02
4.17739677e+00, -1.56688929e+00, 4.99999970e-02, -5.94376884e-02, 1.13425946e+00, 4.27683331e-02
4.35473776e+00, -1.40536749e+00, 4.99999970e-02, -5.50073124e-02, 1.08754361e+00, 4.76986952e-02
4.11167908e+00, -1.36034012e+00, 4.99999970e-02, -6.18426688e-02, 1.07694471e+00, 4.96720858e-02
1.22101820e+00, 3.10861796e-01, 4.99999970e-02, -2.53720284e-01, 1.61341354e-02, 2.30110250e-03
7.30647039e+00, -3.11468649e+00, 4.99999970e-02, -1.53894704e-02, 1.12416041e+00, 1.46570830e-02
7.54460049e+00, -3.01590633e+00, 4.99999970e-02, -1.30302170e-02, 1.12329316e+00, 1.50186867e-02
7.37820530e+00, -2.87580299e+00, 4.99999970e-02, -1.42469369e-02, 1.12591863e+00, 1.63533911e-02
1.23555207e+00, 2.49729469e-01, 4.99999970e-02, -2.51839072e-01, -3.11692506e-02, 2.97240587e-03
1.24649978e+00, 1.87791571e-01, 4.99999970e-02, -2.50392377e-01, -6.77680299e-02, 2.61755637e-03
1.25376523e+00, 1.25367641e-01, 4.99999970e-02, -2.49043033e-01, -9.42256525e-02, 1.98829477e-03
8.79500771e+00, -1.82096279e+00, 4.99999970e-02, -2.46608467e-03, 1.09063208e+00, 2.21665222e-02
8.84952927e+00, -4.52502936e-01, 4.99999970e-02, -3.07727641e-05, 6.16926908e-01, 1.83495283e-02
8.54912949e+00, -1.89636195e+00, 4.99999970e-02, -3.71036935e-03, 1.10092819e+00, 2.19301078e-02
1.19690800e+00, -2.39031069e-05, 4.99999970e-02, -2.52353638e-01, -1.13706954e-01, 1.24506350e-03
1.19834328e+00, 5.97505495e-02, 4.99999970e-02, -2.52678663e-01, -1.09125115e-01, 2.81369966e-03
1.19422829e+00, 1.19416587e-01, 4.99999970e-02, -2.53401011e-01, -9.51556563e-02, 4.72069625e-03
8.57154465e+00, -1.69610333e+00, 4.99999970e-02, -3.18705244e-03, 1.07564759e+00, 2.38943100e-02
4.74526072e+00, 2.30548739e+00, 4.99999970e-02, -4.52496968e-02, 1.16004670e+00, -2.65068803e-02
1.18728375e+00, 1.78871721e-01, 4.99999970e-02, -2.54478842e-01, -7.17394799e-02, 6.15780894e-03
4.61835003e+00, 2.47888658e-02, 4.99999970e-02, -4.42890078e-02, 2.38299727e-01, -1.77135912e-03
1.17685866e+00, 2.37866685e-01, 4.99999970e-02, -2.55849600e-01, -3.93754430e-02, 7.07904994e-03
1.16304231e+00, 2.96101511e-01, 4.99999970e-02, -2.57438481e-01, 1.85290631e-03, 7.00258231e-03
1.14667547e+00, 3.53617311e-01, 4.99999970e-02, -2.58975536e-01, 5.10020703e-02, 5.74786868e-03
4.84404182e+00, 1.56601906e+00, 4.99999970e-02, -4.29764688e-02, 1.11786592e+00, -4.21853662e-02
1.12819219e+00, 4.10504490e-01, 4.99999970e-02, -2.60353625e-01, 1.07971132e-01, 3.98366712e-03
1.10638726e+00, 4.66312796e-01, 4.99999970e-02, -2.61605442e-01, 1.73299491e-01, 1.82125578e-03
8.86814404e+00, 2.21798444e+00, 4.99999970e-02, -2.59076431e-03, 1.11434042e+00, -1.86957158e-02
1.08139515e+00, 5.20676017e-01, 4.99999970e-02, -2.62629807e-01, 2.46760041e-01, -7.37635826e-04
4.02858877e+00, -1.14804602e+00, 4.99999970e-02, -6.50839806e-02, 9.71367896e-01, 5.65347373e-02
1.05467820e+00, 5.74225008e-01, 4.99999970e-02, -2.63282686e-01, 3.27789903e-01, -3.08746099e-03
2.05647421e+00, 2.25485280e-01, 4.99999970e-02, -1.81420282e-01, 2.17908174e-02, -2.09254920e-02
1.02469599e+00, 6.26147032e-01, 4.99999970e-02, -2.63605475e-01, 4.15650040e-01, -4.25910531e-03
9.91565883e-01, 6.75981700e-01, 4.99999970e-02, -2.63630927e-01, 5.09297252e-01, -3.46561335e-03
9.56559300e-01, 7.24455297e-01, 4.99999970e-02, -2.63327599e-01, 6.07284844e-01, -1.34145608e-04
9.19723392e-01, 7.71573007e-01, 4.99999970e-02, -2.62690246e-01, 7.07518041e-01, 6.23482745e-03
-7.12579340e-02, 2.68720388e+00, 4.99999970e-02, -1.19097391e-02, 1.12244105e+00, 8.63654986e-02
1.35129198e-01, 2.58185315e+00, 4.99999970e-02, -2.83148903e-02, 1.13763976e+00, 8.88831913e-02
-2.42023230e+00, -2.42778897e+00, 4.99999970e-02, 1.08440824e-01, 1.01271164e+00, -5.27059548e-02
8.80638778e-01, 8.16991031e-01, 4.99999970e-02, -2.61535406e-01, 8.06512713e-01, 1.57692507e-02
5.14856863e+00, -3.63406539e+00, 4.99999970e-02, -3.73769850e-02, 1.13813007e+00, 1.11648096e-02
8.38933229e-01, 8.60082388e-01, 4.99999970e-02, -2.59737253e-01, 9.00082886e-01, 2.83445790e-02
8.03619671e+00, -4.22382259e+00, 4.99999970e-02, -1.01959491e-02, 1.10951912e+00, 5.56830177e-03
7.84135723e+00, -4.14673185e+00, 4.99999970e-02, -1.19206682e-02, 1.11145735e+00, 6.28254795e-03
7.94725001e-01, 9.00604665e-01, 4.99999970e-02, -2.57376045e-01, 9.84821975e-01, 4.35661077e-02
5.16770411e+00, -3.79629284e-01, 4.99999970e-02, -3.18926945e-02, 4.07959849e-01, 3.13275419e-02
7.48363078e-01, 9.38518047e-01, 4.99999970e-02, -2.54626095e-01, 1.05895364e+00, 6.06479421e-02
-4.76330183e-02, 2.44949079e+00, 4.99999970e-02, -1.96864922e-02, 1.13213587e+00, 1.01897873e-01
-4.07072735e+00, -4.28485918e+00, 4.99999970e-02, 9.94500816e-02, 1.00305045e+00, -4.83035203e-03
7.00591564e-01, 9.74502563e-01, 4.99999970e-02, -2.51276940e-01, 1.12171793e+00, 7.87179470e-02
-2.87523746e+00, -1.20481588e-01, 4.99999970e-02, 1.79434553e-01, 9.65672493e-01, -5.27196797e-03
6.51407123e-01, 1.00860631e+00, 4.99999970e-02, -2.47246757e-01, 1.17255187e+00, 9.70133543e-02
6.00517452e-01, 1.04022074e+00, 4.99999970e-02, -2.42477685e-01, 1.21134973e+00, 1.14767320e-01
-4.51070833e+00, 4.57981968e+00, 4.99999970e-02, 1.00294255e-01, 1.00092816e+00, 1.50378712e-03
5.47675014e-01, 1.06851852e+00, 4.99999970e-02, -2.36793786e-01, 1.23888409e+00, 1.31632686e-01
4.93620455e-01, 1.09415627e+00, 4.99999970e-02, -2.30447412e-01, 1.25712490e+00, 1.47692293e-01
4.38622952e-01, 1.11781752e+00, 4.99999970e-02, -2.23239601e-01, 1.26784873e+00, 1.62713334e-01
-3.13980246e+00, -2.66920185e+00, 4.99999970e-02, 1.12097487e-01, 1.00663257e+00, -3.05587035e-02
3.82430524e-01, 1.13861310e+00, 4.99999970e-02, -2.15200439e-01, 1.27264285e+00, 1.76906928e-01
3.25012684e-01, 1.15581763e+00, 4.99999970e-02, -2.06366360e-01, 1.27302718e+00, 1.90520376e-01
2.66875356e-01, 1.16990304e+00, 4.99999970e-02, -1.97041065e-01, 1.26972473e+00, 2.03369647e-01
5.98097801e+00, -3.89447141e+00, 4.99999970e-02, -2.86588669e-02, 1.12808096e+00, 9.20446683e-03
2.08261043e-01, 1.18171406e+00, 4.99999970e-02, -1.87054873e-01, 1.26359153e+00, 2.15377271e-01
1.49145007e-01, 1.19074810e+00, 4.99999970e-02, -1.76014885e-01, 1.25541258e+00, 2.26714358e-01
8.96305442e-02, 1.19678807e+00, 4.99999970e-02, -1.63989991e-01, 1.24545038e+00, 2.37394571e-01
2.98857708e-02, 1.19986904e+00, 4.99999970e-02, -1.50544420e-01, 1.23375225e+00, 2.47403353e-01
8.94023991e+00, -4.55131102e+00, 4.99999970e-02, -3.07446392e-03, 1.10180020e+00, 3.12723755e-03
6.85658312e+00, -7.49886990e-01, 4.99999970e-02, -1.03901392e-02, 7.12658644e-01, 3.48704569e-02
6.87653255e+00, -9.86173630e-01, 4.99999970e-02, -1.10847903e-02, 8.46774161e-01, 3.71325985e-02
7.10857964e+00, -8.55957150e-01, 4.99999970e-02, -8.80443398e-03, 7.76462495e-01, 3.48263681e-02
-2.99566500e-02, 1.19987309e+00, 4.99999970e-02, -1.36271358e-01, 1.22063196e+00, 2.57535994e-01
-8.97068530e-02, 1.19684935e+00, 4.99999970e-02, -1.21470638e-01, 1.20666099e+00, 2.67316192e-01
-1.49232700e-01, 1.19079065e+00, 4.99999970e-02, -1.05732098e-01, 1.19184852e+00, 2.75968730e-01
-3.92769909e+00, -3.22551802e-02, 4.99999970e-02, 1.53479114e-01, 9.92948055e-01, -5.68147225e-04
-2.08339825e-01, 1.18169177e+00, 4.99999970e-02, -8.86634290e-02, 1.17586493e+00, 2.83684194e-01
1.66601121e+00, -3.23917174e+00, 4.99999970e-02, -5.76798581e-02, 1.15966702e+00, -2.42259149e-02
-2.66940176e-01, 1.16980886e+00, 4.99999970e-02, -7.06688687e-02, 1.15865874e+00, 2.91103423e-01
-3.24894458e-01, 1.15509760e+00, 4.99999970e-02, -5.21685481e-02, 1.14072514e+00, 2.97816217e-01
-1.24111795e+00, -3.69317460e+00, 4.99999970e-02, 4.86109592e-02, 1.05719292e+00, -4.01627943e-02
-3.82153243e-01, 1.13782966e+00, 4.99999970e-02, -3.28159891e-02, 1.12214983e+00, 3.03153694e-01
-4.49394941e-01, -1.72923803e+00, 4.99999970e-02, 3.01915756e-03, 1.11064970e+00, -1.78759575e-01
-4.38441187e-01, 1.11743891e+00, 4.99999970e-02, -1.26886815e-02, 1.10279107e+00, 3.07383448e-01
-4.93669599e-01, 1.09442914e+00, 4.99999970e-02, 8.11468810e-03, 1.08270669e+00, 3.10433149e-01
-5.15299201e-01, 4.03587341e+00, 4.99999970e-02, 2.06408091e-02, 1.08084071e+00, 3.04442476e-02
5.28718185e+00, 6.97676718e-01, 4.99999970e-02, -3.06366105e-02, 6.40738845e-01, -4.63343114e-02
5.23077488e+00, 9.41057205e-01, 4.99999970e-02, -3.21876258e-02, 8.14055145e-01, -5.08293323e-02
-3.55742240e+00, 9.90506232e-01, 4.99999970e-02, 1.49873033e-01, 9.91143167e-01, 1.78404357e-02
-4.57560349e+00, 4.13318777e+00, 4.99999970e-02, 1.02601834e-01, 1.00066829e+00, 2.62069609e-03
-4.34060717e+00, 4.22839928e+00, 4.99999970e-02, 1.01274163e-01, 1.00148785e+00, 3.63859604e-03
-5.47836185e-01, 1.06880033e+00, 4.99999970e-02, 2.93324571e-02, 1.06205082e+00, 3.12484205e-01
-6.00196302e-01, 1.03969181e+00, 4.99999970e-02, 5.08642532e-02, 1.04117799e+00, 3.13228488e-01
5.76293898e+00, -3.81878042e+00, 4.99999970e-02, -3.08256224e-02, 1.13060999e+00, 9.87328403e-03
5.88075829e+00, -3.64308929e+00, 4.99999970e-02, -2.96243485e-02, 1.13107312e+00, 1.14551792e-02
8.63485050e+00, -1.24746644e+00, 4.99999970e-02, -1.90523663e-03, 9.60478127e-01, 2.77212337e-02
-6.51231945e-01, 1.00848818e+00, 4.99999970e-02, 7.27077648e-02, 1.02017879e+00, 3.12384963e-01
3.82887793e+00, -2.38767004e+00, 4.99999970e-02, -6.20311461e-02, 1.17468250e+00, 2.07194276e-02
-7.01119900e-01, 9.75327075e-01, 4.99999970e-02, 9.49225351e-02, 9.99216139e-01, 3.09777349e-01
2.08178329e+00, -4.37293673e+00, 4.99999970e-02, -4.36645783e-02, 1.13790703e+00, -6.00060169e-03
-7.49173880e-01, 9.39457655e-01, 4.99999970e-02, 1.17486060e-01, 9.78210092e-01, 3.05418372e-01
-7.95322955e-01, 9.01114464e-01, 4.99999970e-02, 1.40194893e-01, 9.57035422e-01, 2.99607486e-01
-3.63489413e+00, 7.93029726e-01, 4.99999970e-02, 1.52087808e-01, 9.90640879e-01, 1.39345052e-02
-8.39232147e-01, 8.60186696e-01, 4.99999970e-02, 1.62745565e-01, 9.35832381e-01, 2.92447060e-01
5.65506649e+00, -2.33164215e+00, 4.99999970e-02, -3.13135386e-02, 1.14682710e+00, 2.56157722e-02
-8.81060183e-01, 8.17204833e-01, 4.99999970e-02, 1.84701070e-01, 9.14831758e-01, 2.83943564e-01
7.52195024e+00, -3.21166039e+00, 4.99999970e-02, -1.36224329e-02, 1.12138689e+00, 1.35220848e-02
-9.20850396e-01, 7.72276998e-01, 4.99999970e-02, 2.06103295e-01, 8.94399941e-01, 2.73865461e-01
5.97580624e+00, 1.84785128e+00, 4.99999970e-02, -2.53470857e-02, 1.12889564e+00, -3.15099694e-02
6.18671608e+00, 1.86489391e+00, 4.99999970e-02, -2.28817984e-02, 1.12650931e+00, -3.03463247e-02
-9.57893193e-01, 7.25082099e-01, 4.99999970e-02, 2.26874322e-01, 8.74634922e-01, 2.62416720e-01
-9.92204785e-01, 6.75956190e-01, 4.99999970e-02, 2.47071415e-01, 8.56049776e-01, 2.49545187e-01
-1.02419615e+00, 6.25405729e-01, 4.99999970e-02, 2.66275406e-01, 8.38662922e-01, 2.35083640e-01
-1.05433333e+00, 5.73748589e-01, 4.99999970e-02, 2.84100801e-01, 8.22205484e-01, 2.18892530e-01
5.75778008e+00, 3.76664686e+00, 4.99999970e-02, -3.09643317e-02, 1.13119030e+00, -1.04109375e-02
5.63932467e+00, -5.00328124e-01, 4.99999970e-02, -2.39815209e-02, 5.09483397e-01, 3.54835726e-02
5.80360746e+00, -3.22125822e-01, 4.99999970e-02, -2.03811526e-02, 4.22758251e-01, 2.41343603e-02
5.65169573e+00, 3.52567148e+00, 4.99999970e-02, -3.21407951e-02, 1.13445354e+00, -1.25343585e-02
-1.08175278e+00, 5.20518661e-01, 4.99999970e-02, 3.00577223e-01, 8.06508243e-01, 2.01130837e-01
-1.10597813e+00, 4.65808332e-01, 4.99999970e-02, 3.15715700e-01, 7.91700721e-01, 1.82115704e-01
-1.12770081e+00, 4.10097271e-01, 4.99999970e-02, 3.29369187e-01, 7.78069615e-01, 1.61968887e-01
5.07534981e-01, 2.55038238e+00, 4.99999970e-02, -5.07428013e-02, 1.15981686e+00, 7.83538297e-02
-1.14729583e+00, 3.53583366e-01, 4.99999970e-02, 3.41363639e-01, 7.66450584e-01, 1.41024321e-01
5.50242376e+00, 3.73817110e+00, 4.99999970e-02, -3.35342102e-02, 1.13356173e+00, -1.04443021e-02
-1.16363335e+00, 2.95936137e-01, 4.99999970e-02, 3.51918548e-01, 7.57091999e-01, 1.18788578e-01
-1.17635632e+00, 2.37461641e-01, 4.99999970e-02, 3.60572815e-01, 7.48228848e-01, 9.55804810e-02
8.91909790e+00, 3.83761621e+00, 4.99999970e-02, -3.20077804e-03, 1.10587490e+00, -8.01715907e-03
8.90212631e+00, 3.60673666e+00, 4.99999970e-02, -3.33091407e-03, 1.10795057e+00, -9.58729163e-03
-1.18653357e+00, 1.78535983e-01, 4.99999970e-02, 3.67390066e-01, 7.40913510e-01, 7.23542720e-02
-1.19393957e+00, 1.19203925e-01, 4.99999970e-02, 3.72697681e-01, 7.36906052e-01, 4.86100763e-02
-1.19839704e+00, 5.95772900e-02, 4.99999970e-02, 3.75780433e-01, 7.34180331e-01, 2.40989029e-02
2.17028260e+00, -3.17539430e+00, 4.99999970e-02, -6.37269020e-02, 1.16560614e+00, -1.32356370e-02
-1.19987822e+00, -1.97897316e-04, 4.99999970e-02, 3.76537889e-01, 7.32340932e-01, -3.11152777e-04
-1.19837832e+00, -5.99727035e-02, 4.99999970e-02, 3.75537276e-01, 7.32862949e-01, -2.44920421e-02
5.54077721e+00, -2.14620185e+00, 4.99999970e-02, -3.26205343e-02, 1.14774895e+00, 2.82996595e-02
-1.19390142e+00, -1.19598061e-01, 4.99999970e-02, 3.72622848e-01, 7.36304164e-01, -4.83142473e-02
5.28383207e+00, -3.43719530e+00, 4.99999970e-02, -3.61947380e-02, 1.13896942e+00, 1.31894005e-02
-1.18647337e+00, -1.78927273e-01, 4.99999970e-02, 3.67973715e-01, 7.42994308e-01, -7.21052662e-02
2.57755208e+00, -2.53116083e+00, 4.99999970e-02, -7.96528757e-02, 1.18821335e+00, -1.78566249e-03
-1.17627442e+00, -2.37848163e-01, 4.99999970e-02, 3.61151457e-01, 7.50351906e-01, -9.60824341e-02
5.93850040e+00, -4.32154465e+00, 4.99999970e-02, -2.90460959e-02, 1.12568069e+00, 5.62180206e-03
5.85100126e+00, 8.89804900e-01, 4.99999970e-02, -2.17837375e-02, 7.85072386e-01, -4.46184129e-02
-1.16353154e+00, -2.96317220e-01, 4.99999970e-02, 3.51936370e-01, 7.57641494e-01, -1.18969165e-01
-1.14718461e+00, -3.53961587e-01, 4.99999970e-02, 3.41192752e-01, 7.66816854e-01, -1.40873104e-01
-1.12757158e+00, -4.10471797e-01, 4.99999970e-02, 3.28869611e-01, 7.77414680e-01, -1.62061140e-01
-1.10581517e+00, -4.66169834e-01, 4.99999970e-02, 3.15121680e-01, 7.90071845e-01, -1.81884438e-01
-1.08157837e+00, -5.20873308e-01, 4.99999970e-02, 2.99953580e-01, 8.04850936e-01, -2.00648203e-01
2.08989263e+00, 1.01551974e+00, 4.99999970e-02, -1.64394274e-01, 9.42957222e-01, -3.87715288e-02
-1.05415416e+00, -5.74102342e-01, 4.99999970e-02, 2.83431858e-01, 8.21039796e-01, -2.18218535e-01
3.98047447e+00, -4.01912498e+00, 4.99999970e-02, -4.69807945e-02, 1.14322722e+00, 4.96531464e-03
4.12400627e+00, -3.84475899e+00, 4.99999970e-02, -4.67597321e-02, 1.14436185e+00, 6.68347301e-03
2.76914215e+00, -4.16474152e+00, 4.99999970e-02, -4.97966707e-02, 1.14447677e+00, -2.33059516e-03
-1.02399254e+00, -6.25747025e-01, 4.99999970e-02, 2.65626132e-01, 8.38623881e-01, -2.34543860e-01
-4.35820484e+00, 9.83468413e-01, 4.99999970e-02, 1.43013909e-01, 9.98295546e-01, 6.67511160e-03
-9.91976023e-01, -6.76280022e-01, 4.99999970e-02, 2.46436834e-01, 8.56756151e-01, -2.49641925e-01
-9.57656503e-01, -7.25397825e-01, 4.99999970e-02, 2.26404279e-01, 8.75282049e-01, -2.63031155e-01
-9.20611680e-01, -7.72591889e-01, 4.99999970e-02, 2.05755904e-01, 8.94579887e-01, -2.74628818e-01
9.58977103e-01, -1.99913073e+00, 4.99999970e-02, -1.07565120e-01, 1.21482229e+00, -7.67061412e-02
2.85999274e+00, -5.33988066e-02, 4.99999970e-02, -1.22709364e-01, 4.31813560e-02, 6.74374169e-03
-8.80799770e-01, -8.17503870e-01, 4.99999970e-02, 1.84528813e-01, 9.14806843e-01, -2.84667760e-01
5.76102161e+00, 1.81104469e+00, 4.99999970e-02, -2.81481743e-02, 1.12929237e+00, -3.31288725e-02
5.54499960e+00, 1.74909985e+00, 4.99999970e-02, -3.13610919e-02, 1.12799299e+00, -3.49718593e-02
1.13128316e+00, -1.67925560e+00, 4.99999970e-02, -1.39386058e-01, 1.24526155e+00, -6.96683452e-02
-8.38952124e-01, -8.60466599e-01, 4.99999970e-02, 1.62763700e-01, 9.35518384e-01, -2.93298960e-01
4.53416586e+00, 9.02925551e-01, 4.99999970e-02, -4.86156419e-02, 7.90971935e-01, -5.67062311e-02
8.53448296e+00, 1.39220798e+00, 4.99999970e-02, -2.58212630e-03, 1.01478243e+00, -2.67771538e-02
-7.95043647e-01, -9.01397288e-01, 4.99999970e-02, 1.40704066e-01, 9.56701934e-01, -3.00167412e-01
3.61895585e+00, 4.60276413e+00, 4.99999970e-02, -4.67741080e-02, 1.13988638e+00, -1.11946661e-03
1.95873833e+00, 3.96837294e-01, 4.99999970e-02, -1.89470306e-01, 1.58802018e-01, -3.25192809e-02
-7.48881161e-01, -9.39732194e-01, 4.99999970e-02, 1.18377224e-01, 9.78323281e-01, -3.05555880e-01
-3.22222519e+00, -2.44909978e+00, 4.99999970e-02, 1.17277212e-01, 1.00422704e+00, -3.06313187e-02
