
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
3.35915017e+00, 5.00000000e+00, 4.99999970e-02, -4.47363555e-02, 1.00000000e+00, 0.00000000e+00
3.46210170e+00, 4.80138206e+00, 4.99999970e-02, -4.47854847e-02, 1.05565393e+00, -1.62020430e-03
3.55817580e+00, 5.00000000e+00, 4.99999970e-02, -4.46140915e-02, 1.00000000e+00, 0.00000000e+00
3.70259094e+00, 4.80138206e+00, 4.99999970e-02, -4.43792604e-02, 1.05357897e+00, -1.64181401e-03
3.75720119e+00, 5.00000000e+00, 4.99999970e-02, -4.41798344e-02, 1.00000000e+00, 0.00000000e+00
3.88917708e+00, 4.80138206e+00, 4.99999970e-02, -4.37221080e-02, 1.05101812e+00, -1.62459363e-03
3.95622659e+00, 5.00000000e+00, 4.99999970e-02, -4.34491336e-02, 1.00000000e+00, 0.00000000e+00
4.07576370e+00, 4.80138206e+00, 4.99999970e-02, -4.29250523e-02, 1.04913521e+00, -1.57691247e-03
4.15525198e+00, 5.00000000e+00, 4.99999970e-02, -4.25665751e-02, 1.00000000e+00, 0.00000000e+00
4.27478886e+00, 4.80138206e+00, 4.99999970e-02, -4.19833548e-02, 1.04609287e+00, -1.51438161e-03
4.35427761e+00, 5.00000000e+00, 4.99999970e-02, -4.15987894e-02, 1.00000000e+00, 0.00000000e+00
4.45190477e+00, 4.84410524e+00, 4.99999970e-02, -4.09529805e-02, 1.03652596e+00, -1.11728522e-03
4.55330324e+00, 5.00000000e+00, 4.99999970e-02, -4.02860120e-02, 1.00000000e+00, 0.00000000e+00
4.63521147e+00, 4.79213047e+00, 4.99999970e-02, -3.95948552e-02, 1.04519141e+00, -1.54338614e-03
4.75232840e+00, 5.00000000e+00, 4.99999970e-02, -3.88544612e-02, 1.00000000e+00, 0.00000000e+00
4.84063768e+00, 4.85622406e+00, 4.99999970e-02, -3.82537171e-02, 1.03091431e+00, -9.45119769e-04
4.95135403e+00, 5.00000000e+00, 4.99999970e-02, -3.73787954e-02, 1.00000000e+00, 0.00000000e+00
5.01874399e+00, 4.80143309e+00, 4.99999970e-02, -3.68274301e-02, 1.04108202e+00, -1.39552425e-03
5.15037966e+00, 5.00000000e+00, 4.99999970e-02, -3.57129797e-02, 1.00000000e+00, 0.00000000e+00
5.26545858e+00, 4.81799269e+00, 4.99999970e-02, -3.47527936e-02, 1.03621447e+00, -1.27031014e-03
5.34940481e+00, 5.00000000e+00, 4.99999970e-02, -3.40534374e-02, 1.00000000e+00, 0.00000000e+00
5.47119665e+00, 4.80271769e+00, 4.99999970e-02, -3.30168493e-02, 1.03521132e+00, -1.27148803e-03
5.54843044e+00, 5.00000000e+00, 4.99999970e-02, -3.23258415e-02, 1.00000000e+00, 0.00000000e+00
5.67452621e+00, 4.78365088e+00, 4.99999970e-02, -3.14156450e-02, 1.03653800e+00, -1.40649930e-03
5.74745607e+00, 5.00000000e+00, 4.99999970e-02, -3.05175576e-02, 1.00000000e+00, 0.00000000e+00
5.90960264e+00, 4.77761126e+00, 4.99999970e-02, -2.91945338e-02, 1.03702629e+00, -1.47626572e-03
5.94648123e+00, 5.00000000e+00, 4.99999970e-02, -2.89498270e-02, 1.00000000e+00, 0.00000000e+00
6.07081270e+00, 4.87563324e+00, 4.99999970e-02, -2.78508198e-02, 1.01958120e+00, -6.15400437e-04
6.14550686e+00, 5.00000000e+00, 4.99999970e-02, -2.72660814e-02, 1.00000000e+00, 0.00000000e+00
6.25902653e+00, 4.87126207e+00, 4.99999970e-02, -2.61387452e-02, 1.01900828e+00, -5.30771329e-04
6.34453249e+00, 5.00000000e+00, 4.99999970e-02, -2.54589766e-02, 1.00000000e+00, 0.00000000e+00
6.42452765e+00, 4.89191389e+00, 4.99999970e-02, -2.47504730e-02, 1.01477683e+00, -3.52972769e-04
6.54355764e+00, 5.00000000e+00, 4.99999970e-02, -2.39201412e-02, 1.00000000e+00, 0.00000000e+00
6.57386112e+00, 4.84061050e+00, 4.99999970e-02, -2.33722031e-02, 1.02239263e+00, -5.85434667e-04
6.74258327e+00, 5.00000000e+00, 4.99999970e-02, -2.17814408e-02, 1.00000000e+00, 0.00000000e+00
6.87072229e+00, 4.79538345e+00, 4.99999970e-02, -2.06591710e-02, 1.02681720e+00, -9.36307304e-04
6.94160891e+00, 5.00000000e+00, 4.99999970e-02, -1.97552554e-02, 1.00000000e+00, 0.00000000e+00
7.06104755e+00, 4.80300760e+00, 4.99999970e-02, -1.89660918e-02, 1.02464736e+00, -9.23712680e-04
7.14063406e+00, 5.00000000e+00, 4.99999970e-02, -1.83170326e-02, 1.00000000e+00, 0.00000000e+00
7.23795891e+00, 4.80300760e+00, 4.99999970e-02, -1.74142346e-02, 1.02303457e+00, -8.36732506e-04
7.33965969e+00, 5.00000000e+00, 4.99999970e-02, -1.67330280e-02, 1.00000000e+00, 0.00000000e+00
7.41487026e+00, 4.80300760e+00, 4.99999970e-02, -1.59929581e-02, 1.02228916e+00, -7.58241571e-04
7.53868484e+00, 5.00000000e+00, 4.99999970e-02, -1.50517607e-02, 1.00000000e+00, 0.00000000e+00
7.62495279e+00, 4.80300760e+00, 4.99999970e-02, -1.42332362e-02, 1.02226555e+00, -7.51277956e-04
7.73771048e+00, 5.00000000e+00, 4.99999970e-02, -1.32933557e-02, 1.00000000e+00, 0.00000000e+00
7.84185076e+00, 4.78175974e+00, 4.99999970e-02, -1.24349818e-02, 1.02221894e+00, -7.64734112e-04
7.93673611e+00, 5.00000000e+00, 4.99999970e-02, -1.16556380e-02, 1.00000000e+00, 0.00000000e+00
8.05012035e+00, 4.79070568e+00, 4.99999970e-02, -1.07064843e-02, 1.02099752e+00, -7.29281630e-04
8.13576126e+00, 5.00000000e+00, 4.99999970e-02, -1.01709552e-02, 1.00000000e+00, 0.00000000e+00
8.22852707e+00, 4.81899214e+00, 4.99999970e-02, -9.38107073e-03, 1.01664519e+00, -5.00123831e-04
8.33478737e+00, 5.00000000e+00, 4.99999970e-02, -8.52903817e-03, 1.00000000e+00, 0.00000000e+00
8.41715908e+00, 4.75107718e+00, 4.99999970e-02, -7.79258180e-03, 1.02380300e+00, -8.45521223e-04
8.53381252e+00, 5.00000000e+00, 4.99999970e-02, -6.78751851e-03, 1.00000000e+00, 0.00000000e+00
8.66991138e+00, 4.80120897e+00, 4.99999970e-02, -5.74557995e-03, 1.01740754e+00, -6.03826949e-04
8.73283768e+00, 5.00000000e+00, 4.99999970e-02, -5.38804475e-03, 1.00000000e+00, 0.00000000e+00
8.84195137e+00, 4.85741997e+00, 4.99999970e-02, -4.46274551e-03, 1.01126289e+00, -2.95678561e-04
8.93186378e+00, 5.00000000e+00, 4.99999970e-02, -3.83072463e-03, 1.00000000e+00, 0.00000000e+00
9.01521015e+00, 4.83838606e+00, 4.99999970e-02, -2.94717425e-03, 1.01210785e+00, -3.38711427e-04
-5.00000000e+00, -4.79994869e+00, 4.99999970e-02, 1.14950463e-01, 1.00000000e+00, 0.00000000e+00
-4.80229807e+00, -4.65594292e+00, 4.99999970e-02, 1.15050592e-01, 1.00015616e+00, -3.97894095e-04
-5.00000000e+00, -4.59995079e+00, 4.99999970e-02, 1.15291521e-01, 1.00000000e+00, 0.00000000e+00
-4.86337376e+00, -4.51117134e+00, 4.99999970e-02, 1.15463145e-01, 1.00008082e+00, -3.98590055e-04
-5.00000000e+00, -4.39995241e+00, 4.99999970e-02, 1.15867011e-01, 1.00000000e+00, 0.00000000e+00
-4.84258223e+00, -4.32163906e+00, 4.99999970e-02, 1.16052873e-01, 1.00011218e+00, -6.42252795e-04
-5.00000000e+00, -4.19995451e+00, 4.99999970e-02, 1.16727591e-01, 1.00000000e+00, 0.00000000e+00
-4.83035612e+00, -4.10770941e+00, 4.99999970e-02, 1.17069460e-01, 1.00014758e+00, -9.81200719e-04
-5.00000000e+00, -3.99995637e+00, 4.99999970e-02, 1.17865652e-01, 1.00000000e+00, 0.00000000e+00
-4.80861187e+00, -3.89426208e+00, 4.99999970e-02, 1.18411727e-01, 1.00016558e+00, -1.35377899e-03
-5.00000000e+00, -3.79995823e+00, 4.99999970e-02, 1.19264230e-01, 1.00000000e+00, 0.00000000e+00
-4.78870296e+00, -3.68523788e+00, 4.99999970e-02, 1.19937897e-01, 1.00019813e+00, -1.78453221e-03
-5.00000000e+00, -3.59996009e+00, 4.99999970e-02, 1.20904163e-01, 1.00000000e+00, 0.00000000e+00
-4.76989603e+00, -3.47849631e+00, 4.99999970e-02, 1.21867925e-01, 1.00018466e+00, -2.14542821e-03
-5.00000000e+00, -3.39996195e+00, 4.99999970e-02, 1.22803643e-01, 1.00000000e+00, 0.00000000e+00
-4.80394411e+00, -3.26572204e+00, 4.99999970e-02, 1.24184817e-01, 1.00014353e+00, -2.10056081e-03
-5.00000000e+00, -3.19996381e+00, 4.99999970e-02, 1.24877475e-01, 1.00000000e+00, 0.00000000e+00
-4.85313034e+00, -3.10149789e+00, 4.99999970e-02, 1.25858024e-01, 1.00008321e+00, -1.75409915e-03
-5.00000000e+00, -2.99996567e+00, 4.99999970e-02, 1.27048284e-01, 1.00000000e+00, 0.00000000e+00
-4.79340553e+00, -2.93769026e+00, 4.99999970e-02, 1.27607822e-01, 1.00008988e+00, -2.40661064e-03
-5.00000000e+00, -2.79996753e+00, 4.99999970e-02, 1.29466280e-01, 1.00000000e+00, 0.00000000e+00
-4.78276443e+00, -2.74443555e+00, 4.99999970e-02, 1.30146369e-01, 1.00008821e+00, -2.86433846e-03
-5.00000000e+00, -2.59996963e+00, 4.99999970e-02, 1.32092044e-01, 1.00000000e+00, 0.00000000e+00
-4.77212334e+00, -2.55118084e+00, 4.99999970e-02, 1.32811382e-01, 1.00008476e+00, -3.17407143e-03
-5.00000000e+00, -2.39997149e+00, 4.99999970e-02, 1.34850681e-01, 1.00000000e+00, 0.00000000e+00
-4.76148224e+00, -2.34125948e+00, 4.99999970e-02, 1.35822624e-01, 1.00008214e+00, -3.41710332e-03
-5.00000000e+00, -2.19997334e+00, 4.99999970e-02, 1.37682378e-01, 1.00000000e+00, 0.00000000e+00
-4.75084114e+00, -2.13133836e+00, 4.99999970e-02, 1.38962448e-01, 9.99966860e-01, -3.32933641e-03
-5.00000000e+00, -1.99997520e+00, 4.99999970e-02, 1.40513435e-01, 1.00000000e+00, 0.00000000e+00
-4.78120756e+00, -1.91872942e+00, 4.99999970e-02, 1.41697809e-01, 9.99954939e-01, -3.02254967e-03
-5.00000000e+00, -1.79997706e+00, 4.99999970e-02, 1.43328443e-01, 1.00000000e+00, 0.00000000e+00
-4.78626871e+00, -1.71662951e+00, 4.99999970e-02, 1.44564047e-01, 9.99915600e-01, -2.90074362e-03
-5.00000000e+00, -1.59997904e+00, 4.99999970e-02, 1.46045417e-01, 1.00000000e+00, 0.00000000e+00
-4.79132986e+00, -1.51452971e+00, 4.99999970e-02, 1.47356957e-01, 9.99877155e-01, -2.66189664e-03
-5.00000000e+00, -1.39998090e+00, 4.99999970e-02, 1.48626089e-01, 1.00000000e+00, 0.00000000e+00
-4.81157398e+00, -1.30612445e+00, 4.99999970e-02, 1.49912819e-01, 9.99855816e-01, -2.32687965e-03
-5.00000000e+00, -1.19998276e+00, 4.99999970e-02, 1.51025876e-01, 1.00000000e+00, 0.00000000e+00
-4.81067419e+00, -1.09260869e+00, 4.99999970e-02, 1.52362540e-01, 9.99826431e-01, -2.01398251e-03
-5.00000000e+00, -9.99984682e-01, 4.99999970e-02, 1.53179944e-01, 1.00000000e+00, 0.00000000e+00
-4.82657194e+00, -8.82163107e-01, 4.99999970e-02, 1.54446408e-01, 9.99818385e-01, -1.64160377e-03
-5.00000000e+00, -7.99986541e-01, 4.99999970e-02, 1.55011684e-01, 1.00000000e+00, 0.00000000e+00
-4.82150698e+00, -6.84068859e-01, 4.99999970e-02, 1.56116769e-01, 9.99778748e-01, -1.28962973e-03
-5.00000000e+00, -5.99988461e-01, 4.99999970e-02, 1.56466737e-01, 1.00000000e+00, 0.00000000e+00
-4.81994486e+00, -4.93357241e-01, 4.99999970e-02, 1.57271579e-01, 9.99778330e-01, -9.25411470e-04
-5.00000000e+00, -3.99990350e-01, 4.99999970e-02, 1.57532781e-01, 1.00000000e+00, 0.00000000e+00
-4.81994486e+00, -2.93359131e-01, 4.99999970e-02, 1.58142194e-01, 9.99784768e-01, -5.65607275e-04
-5.00000000e+00, -1.99992239e-01, 4.99999970e-02, 1.58186138e-01, 1.00000000e+00, 0.00000000e+00
-4.83727455e+00, -9.96243507e-02, 4.99999970e-02, 1.58543676e-01, 9.99802530e-01, -1.86586694e-04
-5.00000000e+00, 5.86109627e-06, 4.99999970e-02, 1.58399582e-01, 1.00000000e+00, 0.00000000e+00
-4.85079050e+00, 8.92391354e-02, 4.99999970e-02, 1.58525616e-01, 9.99821007e-01, 1.40826669e-04
-5.00000000e+00, 2.00003967e-01, 4.99999970e-02, 1.58180520e-01, 1.00000000e+00, 0.00000000e+00
-4.84091377e+00, 2.76709110e-01, 4.99999970e-02, 1.58190817e-01, 9.99786079e-01, 5.10759477e-04
-5.00000000e+00, 4.00002062e-01, 4.99999970e-02, 1.57527864e-01, 1.00000000e+00, 0.00000000e+00
-4.81019735e+00, 4.81015086e-01, 4.99999970e-02, 1.57375947e-01, 9.99737263e-01, 1.01511041e-03
-5.00000000e+00, 6.00000203e-01, 4.99999970e-02, 1.56440452e-01, 1.00000000e+00, 0.00000000e+00
-4.77666759e+00, 7.01058567e-01, 4.99999970e-02, 1.56031981e-01, 9.99725878e-01, 1.60633971e-03
-5.00000000e+00, 7.99998283e-01, 4.99999970e-02, 1.54943287e-01, 1.00000000e+00, 0.00000000e+00
-4.78521633e+00, 9.19043660e-01, 4.99999970e-02, 1.54114291e-01, 9.99759197e-01, 2.03652889e-03
-5.00000000e+00, 9.99996424e-01, 4.99999970e-02, 1.53075933e-01, 1.00000000e+00, 0.00000000e+00
-4.79376507e+00, 1.13702881e+00, 4.99999970e-02, 1.51871920e-01, 9.99795258e-01, 2.30502873e-03
-5.00000000e+00, 1.19999444e+00, 4.99999970e-02, 1.50897324e-01, 1.00000000e+00, 0.00000000e+00
-4.79358721e+00, 1.34848106e+00, 4.99999970e-02, 1.49417400e-01, 9.99843597e-01, 2.53944448e-03
-5.00000000e+00, 1.39999259e+00, 4.99999970e-02, 1.48510069e-01, 1.00000000e+00, 0.00000000e+00
-4.79466629e+00, 1.53962207e+00, 4.99999970e-02, 1.46965101e-01, 9.99885619e-01, 2.74175662e-03
-5.00000000e+00, 1.59999073e+00, 4.99999970e-02, 1.45926476e-01, 1.00000000e+00, 0.00000000e+00
-4.79340935e+00, 1.74326503e+00, 4.99999970e-02, 1.44143656e-01, 9.99892235e-01, 2.80893291e-03
-5.00000000e+00, 1.79998887e+00, 4.99999970e-02, 1.43155456e-01, 1.00000000e+00, 0.00000000e+00
-4.83550167e+00, 1.95368826e+00, 4.99999970e-02, 1.40911862e-01, 9.99998987e-01, 2.39635422e-03
-5.00000000e+00, 1.99998689e+00, 4.99999970e-02, 1.40413374e-01, 1.00000000e+00, 0.00000000e+00
-4.87991667e+00, 2.11642075e+00, 4.99999970e-02, 1.38860673e-01, 1.00001562e+00, 1.69557449e-03
-5.00000000e+00, 2.19998503e+00, 4.99999970e-02, 1.37717724e-01, 1.00000000e+00, 0.00000000e+00
-4.86042833e+00, 2.28407216e+00, 4.99999970e-02, 1.36713460e-01, 1.00001454e+00, 2.00367090e-03
-5.00000000e+00, 2.39998317e+00, 4.99999970e-02, 1.34944975e-01, 1.00000000e+00, 0.00000000e+00
-4.83646297e+00, 2.47227407e+00, 4.99999970e-02, 1.34039611e-01, 1.00000286e+00, 2.28750007e-03
-5.00000000e+00, 2.59998131e+00, 4.99999970e-02, 1.32227033e-01, 1.00000000e+00, 0.00000000e+00
-4.76325035e+00, 2.66769981e+00, 4.99999970e-02, 1.31318837e-01, 1.00007701e+00, 3.06319469e-03
-5.00000000e+00, 2.79997945e+00, 4.99999970e-02, 1.29615664e-01, 1.00000000e+00, 0.00000000e+00
-4.76656961e+00, 2.87015104e+00, 4.99999970e-02, 1.28584430e-01, 1.00014508e+00, 2.87958514e-03
-5.00000000e+00, 2.99997735e+00, 4.99999970e-02, 1.27042711e-01, 1.00000000e+00, 0.00000000e+00
-4.86728382e+00, 3.16170335e+00, 4.99999970e-02, 1.24900132e-01, 1.00011015e+00, 1.48977234e-03
-5.00000000e+00, 3.19997549e+00, 4.99999970e-02, 1.24693207e-01, 1.00000000e+00, 0.00000000e+00
-4.87376451e+00, 3.31751633e+00, 4.99999970e-02, 1.23445153e-01, 1.00006449e+00, 1.35285268e-03
-5.00000000e+00, 3.39997363e+00, 4.99999970e-02, 1.22657686e-01, 1.00000000e+00, 0.00000000e+00
-4.87918663e+00, 3.47798777e+00, 4.99999970e-02, 1.21986382e-01, 1.00001812e+00, 1.15494500e-03
-5.00000000e+00, 3.59997177e+00, 4.99999970e-02, 1.20895460e-01, 1.00000000e+00, 0.00000000e+00
-4.79342318e+00, 3.63759947e+00, 4.99999970e-02, 1.20603703e-01, 1.00015795e+00, 1.78201578e-03
-5.00000000e+00, 3.79996991e+00, 4.99999970e-02, 1.19288526e-01, 1.00000000e+00, 0.00000000e+00
-4.79540110e+00, 3.85704613e+00, 4.99999970e-02, 1.18605308e-01, 1.00019896e+00, 1.51033525e-03
-5.00000000e+00, 3.99996805e+00, 4.99999970e-02, 1.17837772e-01, 1.00000000e+00, 0.00000000e+00
-4.78020239e+00, 4.07611179e+00, 4.99999970e-02, 1.17209680e-01, 1.00019753e+00, 1.25799072e-03
-5.00000000e+00, 4.19996595e+00, 4.99999970e-02, 1.16663195e-01, 1.00000000e+00, 0.00000000e+00
-4.77819443e+00, 4.31194973e+00, 4.99999970e-02, 1.15906030e-01, 1.00023103e+00, 9.41972423e-04
-5.00000000e+00, 4.39996433e+00, 4.99999970e-02, 1.15800530e-01, 1.00000000e+00, 0.00000000e+00
-4.84446907e+00, 4.52314520e+00, 4.99999970e-02, 1.15313776e-01, 1.00013423e+00, 4.37525421e-04
-5.00000000e+00, 4.59996223e+00, 4.99999970e-02, 1.15202934e-01, 1.00000000e+00, 0.00000000e+00
5.24264932e-01, 2.61504669e-02, 4.99999970e-02, -2.65090585e-01, -2.65230238e-03, 3.48994881e-03
4.99379158e-01, 2.49090008e-02, 4.99999970e-02, -2.64466524e-01, 0.00000000e+00, 0.00000000e+00
5.00000000e-01, 6.12323426e-17, 4.99999970e-02, -2.63971895e-01, 0.00000000e+00, 0.00000000e+00
5.24833083e-01, 4.92819709e-07, 4.99999970e-02, -2.64615446e-01, -2.52067810e-03, 1.88653823e-04
5.22317111e-01, 5.22364192e-02, 4.99999970e-02, -2.66392499e-01, -3.02906428e-03, 6.70587085e-03
4.97518152e-01, 4.97561432e-02, 4.99999970e-02, -2.65809298e-01, 0.00000000e+00, 0.00000000e+00
5.19078374e-01, 7.82066807e-02, 4.99999970e-02, -2.68478245e-01, -3.63737345e-03, 9.67748463e-03
4.94419873e-01, 7.44914412e-02, 4.99999970e-02, -2.67944336e-01, 0.00000000e+00, 0.00000000e+00
5.14531314e-01, 1.03997774e-01, 4.99999970e-02, -2.71324337e-01, -4.43611667e-03, 1.23173129e-02
4.90089357e-01, 9.90576521e-02, 4.99999970e-02, -2.70854592e-01, 0.00000000e+00, 0.00000000e+00
5.08695006e-01, 1.29508957e-01, 4.99999970e-02, -2.74860442e-01, -5.36978710e-03, 1.45372730e-02
4.84543324e-01, 1.23360261e-01, 4.99999970e-02, -2.74475932e-01, 0.00000000e+00, 0.00000000e+00
5.01606345e-01, 1.54688910e-01, 4.99999970e-02, -2.79018670e-01, -6.37472561e-03, 1.62857343e-02
4.77796137e-01, 1.47346064e-01, 4.99999970e-02, -2.78736889e-01, 0.00000000e+00, 0.00000000e+00
4.93293703e-01, 1.79491922e-01, 4.99999970e-02, -2.83727080e-01, -7.38284923e-03, 1.75275169e-02
4.69862372e-01, 1.70965955e-01, 4.99999970e-02, -2.83563316e-01, 0.00000000e+00, 0.00000000e+00
4.83727008e-01, 2.03878567e-01, 4.99999970e-02, -2.88931042e-01, -8.31683353e-03, 1.82393435e-02
4.60748106e-01, 1.94193691e-01, 4.99999970e-02, -2.88892627e-01, 0.00000000e+00, 0.00000000e+00
4.72954124e-01, 2.27721542e-01, 4.99999970e-02, -2.94553459e-01, -9.09858476e-03, 1.84326470e-02
4.50499803e-01, 2.16909945e-01, 4.99999970e-02, -2.94664860e-01, 0.00000000e+00, 0.00000000e+00
4.61037487e-01, 2.51015365e-01, 4.99999970e-02, -3.00578833e-01, -9.65781417e-03, 1.81331411e-02
4.39131767e-01, 2.39088476e-01, 4.99999970e-02, -3.00845116e-01, 0.00000000e+00, 0.00000000e+00
4.47935015e-01, 2.73711801e-01, 4.99999970e-02, -3.07104230e-01, -9.94404033e-03, 1.73574798e-02
4.26651925e-01, 2.60706961e-01, 4.99999970e-02, -3.07443917e-01, 0.00000000e+00, 0.00000000e+00
4.33721364e-01, 2.95678705e-01, 4.99999970e-02, -3.14096332e-01, -9.85691976e-03, 1.61377676e-02
4.13131535e-01, 2.81642199e-01, 4.99999970e-02, -3.14458728e-01, 0.00000000e+00, 0.00000000e+00
4.18450683e-01, 3.16917360e-01, 4.99999970e-02, -3.21435839e-01, -9.33812559e-03, 1.44897392e-02
3.98587704e-01, 3.01873893e-01, 4.99999970e-02, -3.22017193e-01, 0.00000000e+00, 0.00000000e+00
4.02153999e-01, 3.37379754e-01, 4.99999970e-02, -3.29162896e-01, -8.36041942e-03, 1.24771334e-02
3.83054018e-01, 3.21355909e-01, 4.99999970e-02, -3.30142081e-01, 0.00000000e+00, 0.00000000e+00
3.84840459e-01, 3.57031018e-01, 4.99999970e-02, -3.37533414e-01, -6.76218281e-03, 1.01480763e-02
3.66549164e-01, 3.40061337e-01, 4.99999970e-02, -3.38925481e-01, 0.00000000e+00, 0.00000000e+00
3.66550922e-01, 3.75792116e-01, 4.99999970e-02, -3.46350729e-01, -4.32001706e-03, 7.65383709e-03
3.49125028e-01, 3.57926965e-01, 4.99999970e-02, -3.47899824e-01, 0.00000000e+00, 0.00000000e+00
3.47336411e-01, 3.93607348e-01, 4.99999970e-02, -3.55696261e-01, -1.04092038e-03, 5.06932009e-03
3.30829859e-01, 3.74902129e-01, 4.99999970e-02, -3.57251406e-01, 0.00000000e+00, 0.00000000e+00
3.27267379e-01, 4.10419345e-01, 4.99999970e-02, -3.65823895e-01, 3.07485810e-03, 2.33331928e-03
3.11726689e-01, 3.90930265e-01, 4.99999970e-02, -3.67567033e-01, 0.00000000e+00, 0.00000000e+00
3.06412637e-01, 4.26210970e-01, 4.99999970e-02, -3.76495272e-01, 8.21914896e-03, -4.57182352e-04
2.91864246e-01, 4.05974448e-01, 4.99999970e-02, -3.78407240e-01, 0.00000000e+00, 0.00000000e+00
2.84794390e-01, 4.40964818e-01, 4.99999970e-02, -3.87697428e-01, 1.44610759e-02, -3.22417915e-03
2.71265924e-01, 4.20017630e-01, 4.99999970e-02, -3.89799625e-01, 0.00000000e+00, 0.00000000e+00
2.62456119e-01, 4.54629302e-01, 4.99999970e-02, -3.99425924e-01, 2.18576156e-02, -5.86567726e-03
2.49982685e-01, 4.33022708e-01, 4.99999970e-02, -4.01815832e-01, 0.00000000e+00, 0.00000000e+00
2.39440188e-01, 4.67147082e-01, 4.99999970e-02, -4.11515057e-01, 3.04938164e-02, -8.21950287e-03
2.28065848e-01, 4.44956154e-01, 4.99999970e-02, -4.14185226e-01, 0.00000000e+00, 0.00000000e+00
2.15865642e-01, 4.78486657e-01, 4.99999970e-02, -4.23690647e-01, 4.04094867e-02, -1.01082511e-02
2.05615327e-01, 4.55765665e-01, 4.99999970e-02, -4.26687151e-01, 0.00000000e+00, 0.00000000e+00
1.91747263e-01, 4.88665670e-01, 4.99999970e-02, -4.35917526e-01, 5.15899435e-02, -1.14447726e-02
1.82637691e-01, 4.65449750e-01, 4.99999970e-02, -4.39194947e-01, 0.00000000e+00, 0.00000000e+00
1.67141363e-01, 4.97629017e-01, 4.99999970e-02, -4.48132634e-01, 6.39563873e-02, -1.20932460e-02
1.59197867e-01, 4.73978937e-01, 4.99999970e-02, -4.51456666e-01, 0.00000000e+00, 0.00000000e+00
1.42102361e-01, 5.05335331e-01, 4.99999970e-02, -4.59793627e-01, 7.74113610e-02, -1.18709914e-02
1.35352090e-01, 4.81331289e-01, 4.99999970e-02, -4.63146746e-01, 0.00000000e+00, 0.00000000e+00
1.16746850e-01, 5.11769235e-01, 4.99999970e-02, -4.70460325e-01, 9.18361470e-02, -1.06973117e-02
1.11205064e-01, 4.87476587e-01, 4.99999970e-02, -4.74243045e-01, 0.00000000e+00, 0.00000000e+00
9.11066905e-02, 5.16950965e-01, 4.99999970e-02, -4.79843795e-01, 1.07109383e-01, -8.36454518e-03
8.67818743e-02, 4.92411315e-01, 4.99999970e-02, -4.84224260e-01, 0.00000000e+00, 0.00000000e+00
6.52382076e-02, 5.20851433e-01, 4.99999970e-02, -4.87455159e-01, 1.23099953e-01, -4.42582648e-03
6.21409789e-02, 4.96123463e-01, 4.99999970e-02, -4.91779208e-01, 0.00000000e+00, 0.00000000e+00
3.92025299e-02, 5.23457110e-01, 4.99999970e-02, -4.93099421e-01, 1.39486372e-01, 1.07843115e-03
3.73412371e-02, 4.98603672e-01, 4.99999970e-02, -4.97210801e-01, 0.00000000e+00, 0.00000000e+00
1.30701493e-02, 5.24762988e-01, 4.99999970e-02, -4.96305883e-01, 1.55830890e-01, 8.00278038e-03
1.24495449e-02, 4.99844998e-01, 4.99999970e-02, -5.00422478e-01, 0.00000000e+00, 0.00000000e+00
-1.31014083e-02, 5.24762154e-01, 4.99999970e-02, -4.96388614e-01, 1.71878517e-01, 1.62928645e-02
-1.24793155e-02, 4.99844253e-01, 4.99999970e-02, -5.00377297e-01, 0.00000000e+00, 0.00000000e+00
-3.92337665e-02, 5.23456514e-01, 4.99999970e-02, -4.92981255e-01, 1.87443644e-01, 2.58872993e-02
-3.73708569e-02, 4.98601466e-01, 4.99999970e-02, -4.96881008e-01, 0.00000000e+00, 0.00000000e+00
-6.52728975e-02, 5.20848334e-01, 4.99999970e-02, -4.85795617e-01, 2.02152103e-01, 3.69008556e-02
-6.21739142e-02, 4.96119350e-01, 4.99999970e-02, -4.89576638e-01, 0.00000000e+00, 0.00000000e+00
-9.11397636e-02, 5.16944587e-01, 4.99999970e-02, -4.74467993e-01, 2.15638965e-01, 4.91987914e-02
-8.68134722e-02, 4.92405742e-01, 4.99999970e-02, -4.78115439e-01, 0.00000000e+00, 0.00000000e+00
-1.16779640e-01, 5.11761785e-01, 4.99999970e-02, -4.58645761e-01, 2.27636516e-01, 6.26099482e-02
-1.11236349e-01, 4.87469465e-01, 4.99999970e-02, -4.62133765e-01, 0.00000000e+00, 0.00000000e+00
-1.42129734e-01, 5.05308688e-01, 4.99999970e-02, -4.38090444e-01, 2.37893403e-01, 7.69264102e-02
-1.35383010e-01, 4.81322587e-01, 4.99999970e-02, -4.41390455e-01, 0.00000000e+00, 0.00000000e+00
-1.67130426e-01, 4.97610629e-01, 4.99999970e-02, -4.12652314e-01, 2.46171579e-01, 9.19001624e-02
-1.59193724e-01, 4.73980337e-01, 4.99999970e-02, -4.15734798e-01, 0.00000000e+00, 0.00000000e+00
-1.91733912e-01, 4.88659263e-01, 4.99999970e-02, -3.82248133e-01, 2.52250344e-01, 1.07238904e-01
-1.82628646e-01, 4.65453297e-01, 4.99999970e-02, -3.85107756e-01, 0.00000000e+00, 0.00000000e+00
-2.15844199e-01, 4.78504956e-01, 4.99999970e-02, -3.46951663e-01, 2.56000042e-01, 1.22642621e-01
