"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
9.9588,1.7733,-0.005,1.0091,-0.020158,4.5548e-20,-0.0060301
18.664,-4.1665,-0.005,1.0554,0.0050705,-1.5421e-20,-0.00058025
5.935,-3.3424,-0.005,1.0849,0.015578,-6.0251e-19,-0.029402
11.344,-8.6279,-0.005,1.0489,0.0028133,3.548e-18,-0.0095704
1.1911,-3.8464,-0.005,1.0896,-0.045183,2.0834e-19,-0.036923
-0.38816,1.9884,-0.005,1.0673,0.15495,-1.2885e-20,-0.0195
-3.5752,-0.35421,-0.005,0.95478,-0.0095756,5.4619e-19,0.10743
8.3999,1.1292,-0.005,0.83835,-0.029741,1.9786e-19,-0.0086056
2.7142,2.5024,-0.005,1.131,0.010238,-4.0142e-18,-0.078268
16.734,-1.8295,-0.005,0.98407,0.0095947,-2.924e-21,-0.00028575
8.7791,-1.4044,-0.005,0.93668,0.026926,-2.978e-19,-0.0080599
14.034,0.59303,-0.005,0.69243,-0.010254,-7.7004e-21,-0.00012492
13.298,0.84677,-0.005,0.75539,-0.014072,-1.321e-21,-0.00039702
5.7935,3.4718,-0.005,1.0853,-0.014207,1.6304e-19,-0.030195
16.223,-1.5475,-0.005,0.93894,0.010719,-5.601e-22,1.3097e-05
-3.4378,-1.2834,-0.005,0.96432,-0.032467,-5.3099e-20,0.097053
8.3873,-2.2668,-0.005,1.0626,0.021033,3.3109e-19,-0.012522
-0.45016,0.42193,-0.005,0.56345,0.51966,-1.4679e-21,0.06019
14.609,0.37296,-0.005,0.65489,-0.0065922,-7.604e-21,0.00031989
0.15919,-1.887,-0.005,1.1216,-0.14809,-6.0379e-19,-0.077562
11.156,5.1215,-0.005,1.0607,-0.0086246,2.4206e-20,-0.0085745
12.391,1.6624,-0.005,0.97561,-0.015365,-2.8937e-20,-0.0020467
0.438,-1.1208,-0.005,1.1908,-0.16455,1.381e-18,-0.21306
18.959,0.97471,-0.005,0.81629,-0.0085721,-1.2043e-20,0.00036991
11.459,-2.1096,-0.005,1.0376,0.014786,8.8929e-20,-0.0039561
12.172,-1.0301,-0.005,0.8077,0.016981,1.5231e-21,-0.0013721
-0.047827,-0.58571,-0.005,0.52076,-0.10737,-7.5272e-19,-0.42378
-1.3043,-2.1632,-0.005,1.0057,-0.11695,-1.145e-19,0.048866
13.699,-1.9426,-0.005,1.0105,0.012082,-3.4569e-20,-0.0014695
-1.6145,1.0356,-0.005,0.906,0.1202,-4.1283e-18,0.14518
14.977,-0.67672,-0.005,0.72281,0.010276,6.3739e-21,0.00023654
8.2482,3.3367,-0.005,1.0716,-0.016046,3.6312e-19,-0.015197
16.293,-3.6826,-0.005,1.0574,0.0062616,2.5235e-20,-0.0015559
-3.9304,-1.2595,-0.005,0.97144,-0.024005,4.8045e-19,0.090511
4.4667,-2.552,-0.005,1.105,0.01717,3.7881e-19,-0.04977
8.9595,-2.6395,-0.005,1.0672,0.017734,2.8711e-19,-0.011106
9.043,-4.0636,-0.005,1.0676,0.012712,1.299e-20,-0.012857
19.022,-3.7469,-0.005,1.0558,0.0052169,-4.2009e-21,-0.00035665
15.69,0.70024,-0.005,0.7364,-0.0095656,6.7227e-21,0.00017119
11.276,2.3134,-0.005,1.0505,-0.014222,-8.6998e-20,-0.0045551
11.193,2.2897,-0.005,1.0496,-0.014537,-2.5068e-21,-0.0046768
0.77056,0.323,-0.005,0.0048658,0.033362,3.7747e-19,-0.26206
9.6725,4.1242,-0.005,1.0657,-0.011991,-6.9615e-20,-0.011054
-0.36018,1.082,-0.005,1.0705,0.31718,9.9566e-20,-0.060192
3.8636,-2.6449,-0.005,1.1125,0.0097572,-2.4079e-19,-0.05796
6.0354,-2.8972,-0.005,1.0858,0.019277,2.5658e-18,-0.029455
1.1083,-0.55452,-0.005,0.26317,0.0049032,-1.8494e-18,-0.2402
9.157,3.4786,-0.005,1.0681,-0.014418,2.0183e-19,-0.011876
-7.2615,-7.7104,-0.005,1.0025,-0.0043389,1.6404e-17,0.045081
12.064,0.8088,-0.005,0.73366,-0.015842,-2.0539e-20,-0.00099016
15.78,-0.54454,-0.005,0.70203,0.0080189,2.1556e-21,0.00045607
15.936,-0.52851,-0.005,0.70063,0.0076337,-1.1577e-20,0.00026551
6.575,-0.06904,-0.005,0.34192,0.0042584,3.8683e-19,-0.018979
-0.3231,-1.3862,-0.005,1.0796,-0.23701,-2.8955e-19,-0.048056
-2.8405,-1.9456,-0.005,0.97408,-0.05581,2.0878e-18,0.085587
-3.1992,-3.4188,-0.005,1.0021,-0.043532,3.6282e-19,0.05522
1.8303,4.0478,-0.005,1.0921,0.031628,-1.1173e-18,-0.039623
18.307,1.7837,-0.005,0.97227,-0.008708,3.348e-21,-5.5823e-05
-1.2311,2.4525,-0.005,1.0189,0.10666,-1.4931e-19,0.036081
10.537,-3.6219,-0.005,1.0643,0.012176,-2.4622e-21,-0.0082685
10.562,-3.6965,-0.005,1.0642,0.011986,-1.6243e-19,-0.0083169
-0.63071,1.3866,-0.005,1.0219,0.22697,-1.7333e-20,0.014719
-3.5403,-3.7186,-0.005,1.0035,-0.037128,1.9833e-18,0.053237
1.0571,-1.5504,-0.005,1.1888,-0.088269,-2.3682e-18,-0.15287
0.54307,0.34549,-0.005,-0.0043804,0.038434,-4.1977e-19,-0.28066
18.05,-4.2563,-0.005,1.0556,0.0051772,-2.1601e-20,-0.0008913
8.047,0.39029,-0.005,0.49551,-0.018004,-1.0227e-19,-0.0086652
13.381,0.68016,-0.005,0.70529,-0.012347,-1.9754e-21,-0.00040964
1.3529,4.3511,-0.005,1.0821,0.036228,-1.4056e-18,-0.029843
-0.71341,0.76572,-0.005,0.87868,0.35121,5.064e-19,0.11632
-0.55567,0.5634,-0.005,0.80047,0.50804,1.4845e-19,0.10359
-1.8206,-0.71609,-0.005,0.88214,-0.082531,-4.016e-18,0.17079
-3.952,-5.6337,-0.005,1.0118,-0.022531,-2.4559e-18,0.039974
13.73,-3.8584,-0.005,1.0593,0.008093,-6.8958e-20,-0.00368
6.4984,4.2154,-0.005,1.0773,-0.011442,-4.3604e-19,-0.023663
-0.456,-0.7955,-0.005,0.99188,-0.43346,8.2478e-21,-0.027595
9.4748,-3.7583,-0.005,1.0668,0.013184,1.6749e-19,-0.011198
-4.0349,-1.5062,-0.005,0.97585,-0.025636,1.0731e-18,0.085809
13.592,1.2145,-0.005,0.86623,-0.014517,5.0446e-20,-0.00059757
11.39,3.5236,-0.005,1.0628,-0.011211,2.203e-19,-0.0064414
-1.5158,-2.159,-0.005,0.99719,-0.10794,1.5098e-19,0.058501
11.595,-2.5062,-0.005,1.0558,0.013006,2.6276e-20,-0.0044239
2.231,5.6932,-0.005,1.0707,0.016803,8.0036e-19,-0.020867
15.459,-3.6537,-0.005,1.058,0.0068176,1.0428e-20,-0.0020633
11.774,4.1692,-0.005,1.0613,-0.0096798,-2.5113e-19,-0.0065969
7.8494,-2.2659,-0.005,1.0665,0.022376,3.3618e-19,-0.01526
-4.2939,1.9435,-0.005,0.98331,0.025992,-7.4589e-19,0.077744
14.523,-2.996,-0.005,1.0574,0.0082293,-3.9313e-20,-0.0021198
5.5805,-1.2831,-0.005,0.9256,0.043683,-7.9638e-19,-0.034286
14.118,4.1672,-0.005,1.0584,-0.0074201,-1.4795e-19,-0.0035796
3.4543,-3.7488,-0.005,1.0987,-0.0056723,-7.0415e-19,-0.045477
15.017,-0.98285,-0.005,0.80318,0.012279,1.5584e-21,0.00026823
11.908,0.041364,-0.005,0.56294,-0.0011245,-1.0131e-20,-0.00083302
0.72136,0.31051,-0.005,-0.00339,0.037844,8.2063e-19,-0.26448
0.69238,0.30764,-0.005,-0.0063962,0.040333,-1.4394e-19,-0.26616
14.335,-5.2897,-0.005,1.0561,0.0061931,-5.5055e-19,-0.0041901
5.7838,-0.23604,-0.005,0.32231,0.017361,-6.4378e-19,-0.029163
17.78,2.7587,-0.005,1.049,-0.0063904,-8.8286e-21,-0.00042195
-4.1692,-2.5235,-0.005,0.98931,-0.030417,-1.6807e-18,0.070554
-0.23335,3.2088,-0.005,1.066,0.082668,-5.6478e-20,-0.012286
10.558,-2.3705,-0.005,1.0554,0.015405,1.1078e-20,-0.0059562
15.309,2.8047,-0.005,1.054,-0.0078127,3.0602e-20,-0.0014392
15.348,2.1454,-0.005,1.0248,-0.0094735,5.5829e-21,-0.0008122
18.791,0.93791,-0.005,0.80794,-0.0086896,1.1003e-20,0.0003152
0.91288,-1.4362,-0.005,1.1938,-0.10262,-1.7317e-18,-0.16531
-5.9416,1.2824,-0.005,0.9904,0.0085889,1.1416e-17,0.072176
-4.1025,2.3045,-0.005,0.98647,0.030581,-8.947e-19,0.073875
10.089,-3.9612,-0.005,1.0649,0.011956,-1.0991e-19,-0.0097671
2.3885,1.8519,-0.005,1.1545,0.0096817,0,-0.10833
-0.43533,0.62583,-0.005,0.91308,0.53306,-8.1998e-21,-0.038349
7.4132,-3.4217,-0.005,1.0753,0.016232,-1.6101e-20,-0.019367
8.6805,-1.3564,-0.005,0.92485,0.027552,-1.4792e-19,-0.0080428
-3.5054,-2.4295,-0.005,0.98644,-0.040992,4.0378e-18,0.073261
13.831,-4.1325,-0.005,1.0588,0.0077258,-3.6483e-20,-0.0038389
9.2794,-2.9977,-0.005,1.0677,0.015764,-4.7039e-19,-0.010681
-1.1298,0.18389,-0.005,0.683,0.080442,-1.5404e-18,0.32662
18.576,1.1066,-0.005,0.84375,-0.0092059,1.1287e-20,0.00030369
0.49927,0.25188,-0.005,-0.015208,0.03083,-4.0496e-19,-0.27642
18.091,-3.2531,-0.005,1.0553,0.0057569,-7.6554e-21,-0.00054533
17.648,1.357,-0.005,0.89907,-0.0099641,1.253e-21,0.00021157
-2.9287,-1.4712,-0.005,0.96041,-0.048667,3.1592e-19,0.10001
3.1734,-2.5783,-0.005,1.1231,-0.00066578,1.5616e-18,-0.069613
12.452,3.7894,-0.005,1.0609,-0.0094809,-1.1497e-19,-0.0051266
0.7432,0.26437,-0.005,-0.021199,0.037075,-1.8419e-18,-0.26074
4.3395,-4.6375,-0.005,1.084,-0.00028278,3.4069e-18,-0.031976
16.34,2.5766,-0.005,1.0463,-0.0075016,2.1574e-20,-0.0008148
16.259,-1.0539,-0.005,0.827,0.011056,4.8277e-21,0.00056347
0.35731,-0.44991,-0.005,0.031116,-0.00045216,4.9302e-20,-0.33043
10.439,5.6523,-0.005,1.0609,-0.0080092,1.3762e-18,-0.010261
14.41,-1.3437,-0.005,0.89793,0.013277,1.7956e-21,-0.00046657
1.1251,1.1634,-0.005,1.1167,0.05792,2.3525e-18,-0.19637
18.984,-2.1955,-0.005,1.0178,0.0073803,2.2246e-22,-0.00014262
0.044353,1.8086,-0.005,1.1151,0.16153,6.1244e-19,-0.072399
0.55679,0.18416,-0.005,-0.01799,0.035276,1.9283e-19,-0.2644
0.39765,-0.99767,-0.005,1.1419,-0.1546,2.4763e-18,-0.24165
-0.029397,-2.2611,-0.005,1.0917,-0.12729,-3.4136e-19,-0.042438
12.451,1.4032,-0.005,0.91916,-0.016466,-1.3793e-20,-0.0014434
-2.6715,0.59941,-0.005,0.92686,0.030881,2.6189e-18,0.1332
-2.7522,2.3619,-0.005,0.98525,0.058459,-4.7704e-19,0.073782
8.2387,0.87382,-0.005,0.71949,-0.029083,-1.8537e-19,-0.0091173
-0.13271,2.2158,-0.005,1.0856,0.13225,1.7691e-18,-0.036512
12.904,-3.8303,-0.005,1.0603,0.0089513,1.989e-19,-0.0045767
0.72068,-0.63401,-0.005,0.37583,-0.0048623,5.5831e-19,-0.26338
19.172,-2.0778,-0.005,1.0058,0.0075815,6.2397e-21,-0.0001744
19.314,-2.1533,-0.005,1.0126,0.0074763,4.2465e-23,-5.7646e-05
13.67,1.3534,-0.005,0.90224,-0.014598,-6.7968e-20,-0.00074836
11.57,-5.5491,-0.005,1.0591,0.007623,5.977e-19,-0.0081176
12.987,3.2357,-0.005,1.0604,-0.0095622,1.6819e-20,-0.0037789
4.1292,-4.0824,-0.005,1.0909,0.00019821,-6.4374e-19,-0.037828
4.177,1.2731,-0.005,0.95589,-0.047553,-3.1626e-19,-0.064601
9.5713,-0.96977,-0.005,0.77544,0.02458,4.5392e-20,-0.0049937
0.40825,3.3222,-0.005,1.0851,0.070509,1.4286e-18,-0.032057
-1.0607,-0.38863,-0.005,0.71263,-0.1731,4.1241e-18,0.29368
14.972,3.3676,-0.005,1.0584,-0.0074252,2.5683e-20,-0.0021621
14.94,3.7776,-0.005,1.0583,-0.0071058,5.8083e-21,-0.0025287
-2.464,-1.8278,-0.005,0.96851,-0.068825,7.2305e-19,0.090463
6.1442,0.048256,-0.005,0.31091,-0.0034516,5.1147e-20,-0.023836
1.0092,-5.8751,-0.005,1.0603,-0.024399,7.5068e-19,-0.01051
8.591,-5.4915,-0.005,1.0654,0.0087529,-5.1036e-19,-0.014519
10.404,9.4544,-0.005,1.0277,-0.00098109,-3.5973e-19,-0.011259
11.192,-2.6495,-0.005,1.0598,0.013287,1.5509e-19,-0.005339
19.235,1.3448,-0.005,0.89429,-0.0090195,-3.6379e-21,0.00013977
-1.4402,4.7461,-0.005,1.0339,0.045023,-9.2344e-19,0.019269
4.1494,2.422,-0.005,1.1109,-0.016325,2.08e-18,-0.056203
-1.7426,-1.4599,-0.005,0.9484,-0.11076,-6.4058e-21,0.10649
13.415,1.319,-0.005,0.89323,-0.014781,-1.8114e-20,-0.00079289
-0.80437,-0.29562,-0.005,0.56371,-0.26762,-4.8308e-19,0.3677
0.94786,-0.50449,-0.005,0.18518,-0.0066585,-2.2521e-18,-0.25121
13.635,-5.017,-0.005,1.0574,0.0069482,6.9294e-19,-0.0047901
-0.55583,-0.75666,-0.005,0.92773,-0.42223,1.6527e-19,0.04132
-8.3924,7.0517,-0.005,1.0008,0.0031888,-2.5566e-17,0.047921
1.2861,0.69562,-0.005,0.48164,-0.014759,-1.5393e-18,-0.22174
19.839,0.35182,-0.005,0.71746,-0.0038934,-9.7135e-21,0.00030042
1.7722,0.91849,-0.005,0.77962,-0.023962,-1.2826e-18,-0.18322
-4.0219,-4.1705,-0.005,1.0047,-0.029791,-1.176e-18,0.050945
1.8927,3.2973,-0.005,1.1101,0.035003,-7.6648e-19,-0.057444
1.8851,3.7711,-0.005,1.0983,0.032417,6.8175e-20,-0.045559
2.0823,3.3351,-0.005,1.1098,0.030154,1.5231e-18,-0.057014
-1.0222,4.7074,-0.005,1.0407,0.046556,-1.3783e-18,0.012264
14.756,-1.8266,-0.005,0.99115,0.011291,0,-0.00071925
18.272,-3.2756,-0.005,1.0554,0.0056671,-9.6686e-21,-0.00049361
-4.1875,1.362,-0.005,0.97592,0.021913,-4.1462e-18,0.086106
9.2224,2.6187,-0.005,1.0659,-0.017263,-3.673e-20,-0.010124
14.567,-4.1379,-0.005,1.0581,0.0071119,-3.2451e-20,-0.0031355
4.8271,-1.7226,-0.005,1.071,0.034695,6.4235e-20,-0.048205
-3.5613,-2.9315,-0.005,0.99424,-0.039813,-1.2289e-20,0.06442
13.144,-4.8251,-0.005,1.0583,0.0075284,-5.0144e-19,-0.0052251
9.0286,-2.8334,-0.005,1.0681,0.016815,-3.4357e-19,-0.011232
0.28979,-0.85134,-0.005,1.0131,-0.13356,1.8842e-18,-0.28899
1.9201,-2.2589,-0.005,1.147,-0.035327,3.7093e-19,-0.096727
8.0754,-1.8548,-0.005,1.0365,0.025171,6.6784e-19,-0.0128
17.847,-4.2989,-0.005,1.0556,0.0052166,-1.4104e-20,-0.001008
7.244,-2.3851,-0.005,1.0738,0.022864,-2.7465e-19,-0.019381
1.207,-0.30632,-0.005,0.0093231,3.9549e-05,-4.8572e-18,-0.2347
13.143,2.8128,-0.005,1.0577,-0.010018,8.335e-20,-0.0030646
13.297,3.7147,-0.005,1.06,-0.0086631,-2.7714e-20,-0.0039996
-3.9705,-3.4696,-0.005,0.99937,-0.032878,4.1783e-19,0.058173
-8.9411,-3.1435,-0.005,0.99974,-0.0028556,1.545e-17,0.059054
2.9156,-2.8822,-0.005,1.1191,-0.009356,-7.9638e-19,-0.065726
-0.89617,0.50334,-0.005,0.72529,0.27401,-1.1127e-18,0.26181
18.589,4.9021,-0.005,1.0538,-0.0047084,2.4229e-20,-0.0007654
18.561,4.671,-0.005,1.0543,-0.004832,-4.1917e-20,-0.00074748
14.834,-1.8777,-0.005,0.99827,0.011015,3.2444e-21,-0.00083437
14.287,4.0616,-0.005,1.0584,-0.0073849,6.4273e-20,-0.0033407
10.151,-3.8716,-0.005,1.0649,0.012097,4.6505e-19,-0.0095013
-2.6753,-0.27631,-0.005,0.92042,-0.015091,1.729e-18,0.1396
-0.38448,1.0006,-0.005,1.0578,0.34874,1.6145e-19,-0.057242
-0.02153,0.58671,-0.005,0.49726,0.086945,3.4742e-19,-0.43389
1.3264,3.4923,-0.005,1.0997,0.047093,-7.5404e-20,-0.047036
1.2386,0.52289,-0.005,0.22664,-0.011201,-3.3011e-18,-0.23139
12.884,1.0922,-0.005,0.82929,-0.016082,-7.6649e-21,-0.00077117
9.7342,-4.1075,-0.005,1.0655,0.011972,1.2149e-19,-0.01085
5.6993,4.5137,-0.005,1.0795,-0.0077923,1.7536e-19,-0.026792
16.212,-4.0579,-0.005,1.057,0.0060674,-9.8286e-21,-0.001829
0.67304,0.33324,-0.005,0.0038147,0.039675,-8.0096e-19,-0.2684
8.3853,0.62378,-0.005,0.60234,-0.02422,-2.7821e-19,-0.0079096
12.876,-4.3465,-0.005,1.0595,0.0083475,-1.5101e-19,-0.0051523
8.8631,-2.7774,-0.005,1.0685,0.017372,1.7578e-20,-0.011724
8.2117,-2.9441,-0.005,1.0718,0.017801,8.7499e-21,-0.01482
11.219,3.0118,-0.005,1.0627,-0.012403,-1.5916e-20,-0.0059347
18.586,-0.37628,-0.005,0.70681,0.0044853,1.9967e-21,0.00031369
18.3,3.9257,-0.005,1.056,-0.0052634,6.3845e-21,-0.00068835
6.96,2.1374,-0.005,1.0694,-0.025649,-3.2474e-19,-0.020935
-0.050146,-2.4103,-0.005,1.0864,-0.11776,-3.5857e-19,-0.035863
5.5842,-5.197,-0.005,1.0754,0.0046587,1.6665e-18,-0.024388
19.416,-1.7199,-0.005,0.96115,0.0086848,7.0491e-22,7.8897e-05
0.62118,0.89147,-0.005,0.93233,0.067549,-1.1359e-18,-0.2502
-0.27774,1.6876,-0.005,1.0823,0.18724,-2.0413e-19,-0.040712
-2.9024,-1.1601,-0.005,0.95064,-0.043373,-2.1633e-18,0.11001
-1.4178,-2.0443,-0.005,0.99613,-0.11656,1.11e-18,0.05876
3.0107,-3.3511,-0.005,1.1081,-0.010672,-6.4266e-19,-0.05476
-1.4254,-1.5873,-0.005,0.96609,-0.13438,1.0155e-18,0.086666
16.758,-2.9689,-0.005,1.0543,0.0066031,-6.5938e-22,-0.00090621
3.6261,-2.2907,-0.005,1.1212,0.012026,1.4777e-18,-0.067568
13.771,0.25804,-0.005,0.62297,-0.0051505,1.4751e-21,-0.00010411
5.9677,-4.2499,-0.005,1.0798,0.0099292,-3.8597e-19,-0.026382
3.4614,-2.0309,-0.005,1.1262,0.014788,-1.3386e-18,-0.075813
9.1565,1.8251,-0.005,1.0226,-0.022094,1.2429e-19,-0.008405
5.561,2.4074,-0.005,1.0908,-0.023705,9.9654e-19,-0.035344
0.40889,0.78026,-0.005,0.79565,0.058547,-1.6563e-19,-0.28687
11.581,-2.2139,-0.005,1.0442,0.014074,1.4465e-19,-0.0039157
15.31,-0.95943,-0.005,0.79881,0.011691,1.4013e-21,3.4347e-05
16.74,-0.98582,-0.005,0.81055,0.010416,7.4652e-21,9.5889e-05
16.659,-1.0077,-0.005,0.8166,0.010489,-1.2616e-21,0.00039823
-0.43603,0.8857,-0.005,1.0234,0.39187,1.1177e-19,-0.037655
1.5342,1.3785,-0.005,1.1597,0.038907,-1.0924e-18,-0.16263
-1.042,0.64091,-0.005,0.80364,0.22313,1.0534e-18,0.21571
-2.0029,-0.91814,-0.005,0.90929,-0.078649,-3.0401e-18,0.14652
15.458,4.1786,-0.005,1.0573,-0.0064259,3.6517e-21,-0.0024478
0.38232,0.57571,-0.005,0.26231,-0.010089,-4.2929e-19,-0.32008
5.5059,-2.9226,-0.005,1.0905,0.017994,-6.1907e-19,-0.03459
1.2155,0.79346,-0.005,0.64168,-0.0055522,5.5524e-19,-0.22526
2.7648,-2.1154,-0.005,1.1409,-0.003104,-6.5223e-19,-0.089546
2.973,3.6226,-0.005,1.1029,0.012309,6.3019e-19,-0.049672
11.704,3.0294,-0.005,1.0618,-0.011627,-3.059e-19,-0.0051731
10.09,0.37334,-0.005,0.55772,-0.012136,8.4842e-21,-0.0029241
-4.2944,-1.1296,-0.005,0.97507,-0.01789,5.8614e-18,0.087223
6.0667,-3.836,-0.005,1.0815,0.012518,-6.8228e-20,-0.027133
-8.5542,4.3377,-0.005,1,0.0043584,5.5298e-18,0.055452
12.728,1.5894,-0.005,0.95941,-0.015079,0,-0.0014917
7.174,-6.2425,-0.005,1.0663,0.0058611,3.422e-18,-0.017445
-1.378,-1.2228,-0.005,0.92905,-0.15142,-1.4345e-18,0.11963
11.371,4.2362,-0.005,1.0619,-0.0099954,1.7031e-19,-0.0073679
5.9957,-1.9229,-0.005,1.0693,0.030177,-1.1077e-18,-0.029959
16.719,0.20056,-0.005,0.6664,-0.0029733,-6.4343e-21,0.00040521
-4.9404,-3.8416,-0.005,1.0002,-0.022526,3.1861e-18,0.056542
3.6553,3.7583,-0.005,1.0976,0.003126,6.4708e-20,-0.044276
-3.5309,-0.49622,-0.005,0.95472,-0.013853,6.5584e-19,0.10741
-0.56201,0.4795,-0.005,0.70314,0.52765,2.0717e-19,0.15342
9.003,2.4928,-0.005,1.0651,-0.018294,2.1826e-19,-0.010583
17.785,0.17331,-0.005,0.67914,-0.0023143,2.0318e-21,0.00045195
17.566,1.7276,-0.005,0.96592,-0.0092388,-7.1088e-22,-0.00012327
17.108,1.5489,-0.005,0.937,-0.010198,-1.1498e-21,-0.000271
17.171,1.3299,-0.005,0.89214,-0.010428,7.6454e-21,4.1056e-05
18.243,0.9702,-0.005,0.81158,-0.0091791,-6.6444e-21,0.00021784
18.396,-1.7699,-0.005,0.97085,0.0088195,-7.2188e-21,7.5408e-05
1.4454,-2.2032,-0.005,1.1497,-0.057705,-2.092e-18,-0.10078
0.23668,0.50927,-0.005,0.099817,-0.01833,-3.1658e-19,-0.37768
12.84,-2.9784,-0.005,1.0597,0.010141,-2.0042e-20,-0.0035919
13.12,-0.20811,-0.005,0.604,0.0046904,1.1988e-20,-0.00020127
-0.32897,-0.95624,-0.005,1.0788,-0.36585,3.1325e-19,-0.087085
12.816,-5.3135,-0.005,1.0579,0.0071875,-5.2094e-19,-0.0060898
-2.5407,1.1606,-0.005,0.94137,0.056562,-7.7494e-20,0.11808
8.2319,1.2096,-0.005,0.87074,-0.030321,-5.1168e-21,-0.0098896
7.789,-5.3061,-0.005,1.0681,0.008884,-2.5685e-18,-0.016889
-2.1363,-1.4247,-0.005,0.94745,-0.082433,-9.2745e-20,0.11029
-2.3418,-1.2066,-0.005,0.93849,-0.067225,-3.4911e-19,0.11998
0.35496,0.40726,-0.005,0.0026549,0.0048124,-4.142e-19,-0.33013
-0.62931,-0.29651,-0.005,0.45309,-0.4181,9.7743e-19,0.3578
6.2635,-1.3615,-0.005,0.94786,0.038712,4.3663e-19,-0.025788
15.2,3.7507,-0.005,1.0582,-0.0069325,4.2676e-21,-0.0023221
17.682,0.47824,-0.005,0.71145,-0.0059854,4.504e-20,0.00053303
11.502,4.031,-0.005,1.062,-0.010212,4.6502e-20,-0.0069092
10.527,-3.2324,-0.005,1.0645,0.013034,3.6244e-20,-0.0076904
-0.18772,2.9359,-0.005,1.0708,0.092804,-2.3108e-19,-0.017769
5.2036,0.28806,-0.005,0.2994,-0.02242,1.2069e-18,-0.038783
13.098,-1.7981,-0.005,0.99515,0.013514,1.4624e-20,-0.0017434
12.875,-2.3969,-0.005,1.0484,0.011356,-1.8652e-21,-0.0026967
13.5,-2.2738,-0.005,1.04,0.010982,8.2403e-21,-0.0019873
12.983,-2.3758,-0.005,1.0472,0.011268,-2.0726e-20,-0.0025622
13.044,-2.1841,-0.005,1.0362,0.011851,3.3019e-20,-0.0021715
13.274,-2.8966,-0.005,1.0584,0.0097282,-3.307e-20,-0.0030356
12.874,-2.7797,-0.005,1.0578,0.010427,-9.142e-20,-0.0032676
12.711,-2.6169,-0.005,1.0555,0.011002,-3.9463e-20,-0.0032131
13.366,-2.4887,-0.005,1.0504,0.010455,3.0436e-21,-0.0024034
12.222,-2.9095,-0.005,1.0603,0.011081,-1.108e-20,-0.0042322
12.593,-2.6385,-0.005,1.0562,0.011109,-1.439e-20,-0.003372
12.339,-2.8853,-0.005,1.0599,0.01097,-5.9606e-20,-0.0040526
12.993,-2.7567,-0.005,1.0573,0.010325,6.5203e-20,-0.0031202
13.237,-2.514,-0.005,1.0515,0.010536,-2.942e-20,-0.0025301
13.145,-2.9219,-0.005,1.0588,0.0098305,-5.5648e-21,-0.0031819
12.054,-2.8661,-0.005,1.0602,0.011417,4.3928e-20,-0.0043792
3.3706,-0.88582,-0.005,0.68635,0.055254,-3.7579e-18,-0.096177
7.9092,-3.9861,-0.005,1.0717,0.013559,-1.2512e-19,-0.017041
-0.59006,-0.045567,-0.005,0.11274,-0.086634,-1.1454e-18,0.5693
-7.0815,-1.2081,-0.005,0.99535,-0.0046964,-8.5797e-19,0.067343
0.39926,1.0019,-0.005,1.1443,0.15467,6.3993e-20,-0.24165
2.4042,2.7755,-0.005,1.1255,0.021188,-9.1005e-19,-0.072922
6.5323,2.5444,-0.005,1.0816,-0.022496,3.6034e-20,-0.025255
4.1685,-1.7879,-0.005,1.0968,0.030025,1.0546e-18,-0.0624
4.3961,-1.985,-0.005,1.1033,0.02656,-1.4614e-19,-0.055656
-4.7854,-1.8889,-0.005,0.98613,-0.020052,1.149e-17,0.075244
9.1971,-4.1949,-0.005,1.0669,0.012193,3.9936e-19,-0.012493
6.9966,-4.1486,-0.005,1.0752,0.012486,3.5723e-20,-0.021213
0.45355,0.32622,-0.005,-0.012801,0.024704,1.4697e-19,-0.29456
18.776,-0.13219,-0.005,0.6891,0.0016211,8.1246e-21,0.00039842
-1.5583,-0.84967,-0.005,0.88033,-0.12128,1.6794e-18,0.16802
1.7205,-0.60813,-0.005,0.35268,0.031926,-9.2637e-20,-0.19676
-0.023592,0.60655,-0.005,0.59443,0.11478,-6.0603e-19,-0.427
-0.72925,1.8361,-0.005,1.0316,0.1638,5.1636e-19,0.016532
-0.49539,-0.48412,-0.005,0.71614,-0.56128,4.8131e-20,0.076026
-0.55584,-0.052932,-0.005,0.061081,-0.078147,-9.4363e-19,0.58185
19.882,0.9494,-0.005,0.81327,-0.0080564,1.8154e-21,-2.5903e-05
-6.427,-4.4646,-0.005,1.0009,-0.012503,1.6503e-17,0.054213
1.8691,0.17897,-0.005,-0.034129,-0.012776,2.0839e-18,-0.18839
1.2778,-1.2991,-0.005,1.1594,-0.056152,-1.1483e-18,-0.17733
8.6252,0.46741,-0.005,0.54332,-0.018837,1.7671e-19,-0.0064149
19.053,4.0539,-0.005,1.0555,-0.0050522,-1.9306e-20,-0.00039601
10.802,4.2098,-0.005,1.063,-0.010643,7.3352e-20,-0.0084561
9.4727,2.937,-0.005,1.067,-0.015636,2.4836e-19,-0.0099841
16.219,4.796,-0.005,1.0554,-0.0055317,9.3942e-20,-0.002243
-4.067,4.103,-0.005,1.0041,0.02961,-1.8925e-19,0.051815
7.8101,-9.0267,-0.005,1.0497,0.0022431,-4.2633e-19,-0.01425
1.9102,2.0994,-0.005,1.1543,0.03465,-4.2338e-20,-0.10491
