
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], X [ m ], Y [ m ]
4.60162497e+00, -4.42515326e+00, 4.99999970e-02, -3.95938195e-02, 1.11258328e+00, 6.55972585e-03, 4.60162497e+00, -4.42515326e+00
7.07234383e+00, -1.21268794e-01, 4.99999970e-02, -4.87783644e-03, 4.61234748e-01, 7.27923727e-03, 7.07234383e+00, -1.21268794e-01
7.17029667e+00, 5.27714118e-02, 4.99999970e-02, -4.50603245e-03, 4.57965314e-01, -3.69287212e-03, 7.17029667e+00, 5.27714118e-02
5.09224939e+00, 4.45656586e+00, 4.99999970e-02, -3.58308814e-02, 1.10008752e+00, -5.72345266e-03, 5.09224939e+00, 4.45656586e+00
5.23791456e+00, 4.31085730e+00, 4.99999970e-02, -3.44871059e-02, 1.11522555e+00, -7.72442715e-03, 5.23791456e+00, 4.31085730e+00
4.22971010e+00, 5.48046887e-01, 4.99999970e-02, -5.11565246e-02, 4.67782736e-01, -4.83538024e-02, 4.22971010e+00, 5.48046887e-01
4.65361238e-01, 3.90406698e-01, 4.99999970e-02, -3.19349885e-01, 6.79983338e-03, 2.65367385e-02, 4.65361238e-01, 3.90406698e-01
4.91185760e+00, -3.97858763e+00, 4.99999970e-02, -3.74015309e-02, 1.13957226e+00, 1.17977737e-02, 4.91185760e+00, -3.97858763e+00
4.98422050e+00, -4.16805696e+00, 4.99999970e-02, -3.67801376e-02, 1.13021278e+00, 9.80531238e-03, 4.98422050e+00, -4.16805696e+00
9.26422477e-01, -1.49094355e+00, 4.99999970e-02, -1.56378612e-01, 1.26270592e+00, -8.55586156e-02, 9.26422477e-01, -1.49094355e+00
8.05982947e-01, -1.24847221e+00, 4.99999970e-02, -2.03810170e-01, 1.26148641e+00, -9.66942012e-02, 8.05982947e-01, -1.24847221e+00
4.45374340e-01, 4.13190752e-01, 4.99999970e-02, -3.25820178e-01, 1.88612733e-02, 1.98293552e-02, 4.45374340e-01, 4.13190752e-01
6.23713923e+00, -2.65022993e+00, 4.99999970e-02, -2.30349470e-02, 1.14732385e+00, 2.34153550e-02, 6.23713923e+00, -2.65022993e+00
4.24221605e-01, 4.34916615e-01, 4.99999970e-02, -3.32768649e-01, 3.38162407e-02, 1.27113014e-02, 4.24221605e-01, 4.34916615e-01
4.01962996e-01, 4.55510736e-01, 4.99999970e-02, -3.40215176e-01, 5.19192815e-02, 5.47832856e-03, 4.01962996e-01, 4.55510736e-01
4.92289126e-01, -3.38599658e+00, 4.99999970e-02, -1.47049399e-02, 1.13108611e+00, -3.89786735e-02, 4.92289126e-01, -3.38599658e+00
5.08824015e+00, -1.66796684e+00, 4.99999970e-02, -3.50206494e-02, 1.13656759e+00, 4.08834219e-02, 5.08824015e+00, -1.66796684e+00
-3.82359195e+00, 3.70682716e+00, 4.99999970e-02, 1.15891993e-01, 1.00456417e+00, 1.00224232e-02, -3.82359195e+00, 3.70682716e+00
-4.03138161e+00, 3.84143996e+00, 4.99999970e-02, 1.16281882e-01, 1.00313354e+00, 7.30567472e-03, -4.03138161e+00, 3.84143996e+00
3.78695548e-01, 4.74914253e-01, 4.99999970e-02, -3.48172218e-01, 7.34321550e-02, -1.51418918e-03, 3.78695548e-01, 4.74914253e-01
7.90610647e+00, -3.26343250e+00, 4.99999970e-02, -1.00349318e-02, 1.12802374e+00, 1.47189638e-02, 7.90610647e+00, -3.26343250e+00
8.06715584e+00, -3.37659502e+00, 4.99999970e-02, -9.07720532e-03, 1.12501109e+00, 1.36200460e-02, 8.06715584e+00, -3.37659502e+00
1.98960149e+00, -4.11112118e+00, 4.99999970e-02, -3.93654928e-02, 1.14441621e+00, -2.22310936e-03, 1.98960149e+00, -4.11112118e+00
1.98817444e+00, -3.91509032e+00, 4.99999970e-02, -4.21418250e-02, 1.15041947e+00, -4.41737613e-03, 1.98817444e+00, -3.91509032e+00
3.54556590e-01, 4.93178010e-01, 4.99999970e-02, -3.56630951e-01, 9.86181274e-02, -7.91064557e-03, 3.54556590e-01, 4.93178010e-01
1.07103300e+00, 3.61067080e+00, 4.99999970e-02, -2.97923218e-02, 1.14212108e+00, 2.30559763e-02, 1.07103300e+00, 3.61067080e+00
8.85147452e-01, 3.44786572e+00, 4.99999970e-02, -2.82556806e-02, 1.14238441e+00, 3.08899507e-02, 8.85147452e-01, 3.44786572e+00
1.07190430e+00, 3.36248350e+00, 4.99999970e-02, -3.56168225e-02, 1.15002179e+00, 2.91660111e-02, 1.07190430e+00, 3.36248350e+00
-3.41598034e+00, -1.56965852e+00, 4.99999970e-02, 1.50866225e-01, 9.95645344e-01, -2.58146692e-02, -3.41598034e+00, -1.56965852e+00
-3.53652453e+00, -1.77753115e+00, 4.99999970e-02, 1.46010786e-01, 9.97848630e-01, -2.41042655e-02, -3.53652453e+00, -1.77753115e+00
3.29564363e-01, 5.10285139e-01, 4.99999970e-02, -3.65591705e-01, 1.27603859e-01, -1.33632766e-02, 3.29564363e-01, 5.10285139e-01
7.69443154e-01, 3.26953363e+00, 4.99999970e-02, -2.81003285e-02, 1.14410889e+00, 3.82989645e-02, 7.69443154e-01, 3.26953363e+00
9.30073440e-01, 3.24917126e+00, 4.99999970e-02, -3.39000821e-02, 1.14976859e+00, 3.50689217e-02, 9.30073440e-01, 3.24917126e+00
-2.76178169e+00, 4.27233315e+00, 4.99999970e-02, 9.82576311e-02, 1.01861954e+00, 1.03754252e-02, -2.76178169e+00, 4.27233315e+00
7.52415240e-01, -3.01884007e+00, 4.99999970e-02, -3.52339484e-02, 1.15240324e+00, -4.72208150e-02, 7.52415240e-01, -3.01884007e+00
9.43799496e-01, -3.06675649e+00, 4.99999970e-02, -4.02217358e-02, 1.15640438e+00, -3.99308912e-02, 9.43799496e-01, -3.06675649e+00
3.03735226e-01, 5.26133239e-01, 4.99999970e-02, -3.74999255e-01, 1.60312325e-01, -1.74830258e-02, 3.03735226e-01, 5.26133239e-01
-2.98508297e-04, -1.57199347e+00, 4.99999970e-02, -7.37688765e-02, 1.18866062e+00, -1.84203386e-01, -2.98508297e-04, -1.57199347e+00
-9.60356966e-02, -1.41037202e+00, 4.99999970e-02, -8.26856568e-02, 1.18578613e+00, -2.18260914e-01, -9.60356966e-02, -1.41037202e+00
2.77081162e-01, 5.40584326e-01, 4.99999970e-02, -3.84762734e-01, 1.96578354e-01, -1.98741052e-02, 2.77081162e-01, 5.40584326e-01
1.16979325e+00, -3.87323189e+00, 4.99999970e-02, -2.68845093e-02, 1.13785672e+00, -1.57055371e-02, 1.16979325e+00, -3.87323189e+00
8.86385024e-01, -3.84588480e+00, 4.99999970e-02, -1.97172277e-02, 1.13205469e+00, -1.97795685e-02, 8.86385024e-01, -3.84588480e+00
9.72235024e-01, -4.04789782e+00, 4.99999970e-02, -1.96358562e-02, 1.12965131e+00, -1.37471920e-02, 9.72235024e-01, -4.04789782e+00
3.49828649e+00, -3.46532631e+00, 4.99999970e-02, -5.05269989e-02, 1.16260087e+00, 1.11672962e-02, 3.49828649e+00, -3.46532631e+00
6.76746416e+00, 4.23702574e+00, 4.99999970e-02, -2.08096672e-02, 1.10156655e+00, -7.18124071e-03, 6.76746416e+00, 4.23702574e+00
1.39938223e+00, 1.66341484e+00, 4.99999970e-02, -1.35762915e-01, 1.25089288e+00, 4.27626111e-02, 1.39938223e+00, 1.66341484e+00
1.19105482e+00, 1.62133360e+00, 4.99999970e-02, -1.41280577e-01, 1.25491011e+00, 6.01553135e-02, 1.19105482e+00, 1.62133360e+00
2.49786928e-01, 5.53676665e-01, 4.99999970e-02, -3.94542485e-01, 2.36180767e-01, -2.00847052e-02, 2.49786928e-01, 5.53676665e-01
-3.09673643e+00, 4.57423019e+00, 4.99999970e-02, 1.02527976e-01, 1.01273322e+00, 4.50047757e-03, -3.09673643e+00, 4.57423019e+00
-3.15870714e+00, 4.41023540e+00, 4.99999970e-02, 1.03944063e-01, 1.01226723e+00, 6.65192911e-03, -3.15870714e+00, 4.41023540e+00
-1.38575006e+00, 4.57562113e+00, 4.99999970e-02, 6.30888939e-02, 1.04714012e+00, 7.66750053e-03, -1.38575006e+00, 4.57562113e+00
-2.91023135e+00, -2.31687737e+00, 4.99999970e-02, 1.30384266e-01, 1.00567365e+00, -3.80127393e-02, -2.91023135e+00, -2.31687737e+00
-3.10746384e+00, -2.27040553e+00, 4.99999970e-02, 1.33079708e-01, 1.00359285e+00, -3.30629610e-02, -3.10746384e+00, -2.27040553e+00
3.72774243e+00, 2.45593309e+00, 4.99999970e-02, -5.85478470e-02, 1.18121326e+00, -2.33081505e-02, 3.72774243e+00, 2.45593309e+00
-2.71816349e+00, 1.79497552e+00, 4.99999970e-02, 1.45575479e-01, 9.97326851e-01, 4.71965931e-02, -2.71816349e+00, 1.79497552e+00
-2.65651608e+00, 1.58722663e+00, 4.99999970e-02, 1.53625995e-01, 9.91854966e-01, 4.91457097e-02, -2.65651608e+00, 1.58722663e+00
2.21894041e-01, 5.65494478e-01, 4.99999970e-02, -4.04458314e-01, 2.78803974e-01, -1.77212618e-02, 2.21894041e-01, 5.65494478e-01
6.77900743e+00, 4.61522770e+00, 4.99999970e-02, -2.13002227e-02, 1.05507481e+00, -2.47441721e-03, 6.77900743e+00, 4.61522770e+00
-1.21879649e+00, -5.13797760e-01, 4.99999970e-02, 2.99022526e-01, 8.29132378e-01, -1.53348088e-01, -1.21879649e+00, -5.13797760e-01
1.77186120e+00, -4.63029432e+00, 4.99999970e-02, -3.26712206e-02, 1.10229182e+00, 3.46485205e-04, 1.77186120e+00, -4.63029432e+00
-2.77889967e+00, -4.66272891e-01, 4.99999970e-02, 1.89983964e-01, 9.66260254e-01, -2.00954434e-02, -2.77889967e+00, -4.66272891e-01
-2.69626522e+00, -2.84012794e-01, 4.99999970e-02, 1.96215913e-01, 9.60644186e-01, -1.34650171e-02, -2.69626522e+00, -2.84012794e-01
-4.44820309e+00, -4.69767189e+00, 4.99999970e-02, 1.14349611e-01, 1.00101316e+00, -8.56749888e-04, -4.44820309e+00, -4.69767189e+00
-4.25149965e+00, -4.65777826e+00, 4.99999970e-02, 1.13604240e-01, 1.00185561e+00, -1.31469825e-03, -4.25149965e+00, -4.65777826e+00
1.93429381e-01, 5.75895607e-01, 4.99999970e-02, -4.14467663e-01, 3.23956013e-01, -1.24918120e-02, 1.93429381e-01, 5.75895607e-01
-1.26444948e+00, -3.90143991e-01, 4.99999970e-02, 3.20374697e-01, 8.08506966e-01, -1.16367556e-01, -1.26444948e+00, -3.90143991e-01
-1.24277020e+00, -4.52408522e-01, 4.99999970e-02, 3.10014606e-01, 8.14164996e-01, -1.38701826e-01, -1.24277020e+00, -4.52408522e-01
1.64440408e-01, 5.84771574e-01, 4.99999970e-02, -4.23975021e-01, 3.70813906e-01, -4.11159499e-03, 1.64440408e-01, 5.84771574e-01
4.90666723e+00, 2.01856565e+00, 4.99999970e-02, -3.88962179e-02, 1.16397703e+00, -3.45824696e-02, 4.90666723e+00, 2.01856565e+00
4.76058769e+00, 1.89802957e+00, 4.99999970e-02, -4.14775945e-02, 1.16299593e+00, -3.69893424e-02, 4.76058769e+00, 1.89802957e+00
3.84700584e+00, 4.60276413e+00, 4.99999970e-02, -4.37699445e-02, 1.09399664e+00, -3.88030079e-03, 3.84700584e+00, 4.60276413e+00
4.01289558e+00, 4.63136721e+00, 4.99999970e-02, -4.30130810e-02, 1.08621454e+00, -3.53135401e-03, 4.01289558e+00, 4.63136721e+00
7.08813906e+00, -3.58423328e+00, 4.99999970e-02, -1.71880405e-02, 1.12917614e+00, 1.35987531e-02, 7.08813906e+00, -3.58423328e+00
2.39865884e-01, -2.14305806e+00, 4.99999970e-02, -4.94243205e-02, 1.17080355e+00, -1.09932445e-01, 2.39865884e-01, -2.14305806e+00
1.35085359e-01, 5.92157185e-01, 4.99999970e-02, -4.32611227e-01, 4.18673426e-01, 7.63995573e-03, 1.35085359e-01, 5.92157185e-01
-4.59100962e+00, 3.71288276e+00, 4.99999970e-02, 1.19622566e-01, 1.00055420e+00, 3.27872182e-03, -4.59100962e+00, 3.71288276e+00
-3.23829746e+00, 4.22994280e+00, 4.99999970e-02, 1.05692081e-01, 1.01124275e+00, 8.61231796e-03, -3.23829746e+00, 4.22994280e+00
-3.35818458e+00, -4.61091471e+00, 4.99999970e-02, 1.05955884e-01, 1.00925446e+00, -3.41424975e-03, -3.35818458e+00, -4.61091471e+00
1.05417959e-01, 5.98154843e-01, 4.99999970e-02, -4.40055221e-01, 4.66969609e-01, 2.29454152e-02, 1.05417959e-01, 5.98154843e-01
7.54873380e-02, 6.02679133e-01, 4.99999970e-02, -4.45944339e-01, 5.14834821e-01, 4.18358073e-02, 7.54873380e-02, 6.02679133e-01
4.53618430e-02, 6.05700672e-01, 4.99999970e-02, -4.49845940e-01, 5.61322927e-01, 6.42150789e-02, 4.53618430e-02, 6.05700672e-01
1.51238879e-02, 6.07220709e-01, 4.99999970e-02, -4.51309592e-01, 6.05544686e-01, 8.99538249e-02, 1.51238879e-02, 6.07220709e-01
-3.64894676e+00, -3.25728822e+00, 4.99999970e-02, 1.19650617e-01, 1.00512981e+00, -1.54683962e-02, -3.64894676e+00, -3.25728822e+00
3.47969866e+00, -2.28562140e+00, 4.99999970e-02, -6.55924678e-02, 1.18959045e+00, 2.35382617e-02, 3.47969866e+00, -2.28562140e+00
-1.51600521e-02, 6.07219756e-01, 4.99999970e-02, -4.49914873e-01, 6.46623135e-01, 1.18792467e-01, -1.51600521e-02, 6.07219756e-01
4.18238688e+00, -4.05829287e+00, 4.99999970e-02, -4.29944582e-02, 1.14375710e+00, 1.02128405e-02, 4.18238688e+00, -4.05829287e+00
-4.53983881e-02, 6.05705559e-01, 4.99999970e-02, -4.45250571e-01, 6.83763862e-01, 1.50323957e-01, -4.53983881e-02, 6.05705559e-01
2.16290808e+00, -3.96640968e+00, 4.99999970e-02, -4.33001630e-02, 1.15056872e+00, -1.84211740e-03, 2.16290808e+00, -3.96640968e+00
-7.55279288e-02, 6.02679431e-01, 4.99999970e-02, -4.36948955e-01, 7.16280222e-01, 1.84054375e-01, -7.55279288e-02, 6.02679431e-01
6.88903952e+00, -3.59447026e+00, 4.99999970e-02, -1.87219344e-02, 1.13055396e+00, 1.38589470e-02, 6.88903952e+00, -3.59447026e+00
7.03246737e+00, -3.74079180e+00, 4.99999970e-02, -1.78776346e-02, 1.12554908e+00, 1.21975457e-02, 7.03246737e+00, -3.74079180e+00
3.61631179e+00, -9.24471557e-01, 4.99999970e-02, -7.50381127e-02, 8.21597815e-01, 6.47322014e-02, 3.61631179e+00, -9.24471557e-01
1.12444675e+00, -2.96880579e+00, 4.99999970e-02, -4.80846651e-02, 1.16536629e+00, -3.79609056e-02, 1.12444675e+00, -2.96880579e+00
1.28063118e+00, -3.09147429e+00, 4.99999970e-02, -4.80476990e-02, 1.16396821e+00, -3.02155260e-02, 1.28063118e+00, -3.09147429e+00
2.75644112e+00, 2.64476705e+00, 4.99999970e-02, -6.99451119e-02, 1.18859005e+00, -6.81579020e-03, 2.75644112e+00, 2.64476705e+00
2.72427821e+00, 2.88439083e+00, 4.99999970e-02, -6.45613074e-02, 1.18102074e+00, -3.94285610e-03, 2.72427821e+00, 2.88439083e+00
2.59269118e+00, 2.75181293e+00, 4.99999970e-02, -6.85115606e-02, 1.18601215e+00, -2.23898957e-03, 2.59269118e+00, 2.75181293e+00
5.36500502e+00, 2.27946162e+00, 4.99999970e-02, -3.23390700e-02, 1.15879834e+00, -2.96840444e-02, 5.36500502e+00, 2.27946162e+00
4.58515453e+00, 3.28216100e+00, 4.99999970e-02, -4.17766795e-02, 1.15670264e+00, -1.79138649e-02, 4.58515453e+00, 3.28216100e+00
-1.05455868e-01, 5.98145723e-01, 4.99999970e-02, -4.24706072e-01, 7.43623137e-01, 2.19443157e-01, -1.05455868e-01, 5.98145723e-01
-1.35122851e-01, 5.92146754e-01, 4.99999970e-02, -4.08262253e-01, 7.65388787e-01, 2.55920321e-01, -1.35122851e-01, 5.92146754e-01
2.81593895e+00, -1.21586561e+00, 4.99999970e-02, -1.10750459e-01, 1.07701504e+00, 5.07783405e-02, 2.81593895e+00, -1.21586561e+00
2.73153496e+00, -1.39371276e+00, 4.99999970e-02, -1.09262958e-01, 1.16531384e+00, 3.78789008e-02, 2.73153496e+00, -1.39371276e+00
2.94465017e+00, -1.36332572e+00, 4.99999970e-02, -1.00735493e-01, 1.13920927e+00, 4.51675653e-02, 2.94465017e+00, -1.36332572e+00
-1.64455220e-01, 5.84681273e-01, 4.99999970e-02, -3.87424618e-01, 7.81293035e-01, 2.92877674e-01, -1.64455220e-01, 5.84681273e-01
7.82764530e+00, 1.63070440e+00, 4.99999970e-02, -6.11217180e-03, 1.08867562e+00, -2.75103152e-02, 7.82764530e+00, 1.63070440e+00
-1.93394095e-01, 5.75807154e-01, 4.99999970e-02, -3.62098157e-01, 7.91098475e-01, 3.29650313e-01, -1.93394095e-01, 5.75807154e-01
2.75105524e+00, -2.50269145e-01, 4.99999970e-02, -1.24363050e-01, 1.23505458e-01, 3.06769349e-02, 2.75105524e+00, -2.50269145e-01
2.73344302e+00, -4.65715408e-01, 4.99999970e-02, -1.25051767e-01, 3.24181348e-01, 5.20948581e-02, 2.73344302e+00, -4.65715408e-01
8.38370419e+00, 4.52702808e+00, 4.99999970e-02, -7.76120601e-03, 1.05170834e+00, -2.49047228e-03, 8.38370419e+00, 4.52702808e+00
8.25518417e+00, 4.36120224e+00, 4.99999970e-02, -8.58729146e-03, 1.07150102e+00, -4.16962150e-03, 8.25518417e+00, 4.36120224e+00
8.46564388e+00, 4.36345911e+00, 4.99999970e-02, -7.01885018e-03, 1.06886816e+00, -3.97284376e-03, 8.46564388e+00, 4.36345911e+00
5.53340387e+00, -1.04581130e+00, 4.99999970e-02, -2.37326007e-02, 9.03645992e-01, 4.89686541e-02, 5.53340387e+00, -1.04581130e+00
5.66407967e+00, -8.96452844e-01, 4.99999970e-02, -2.11517531e-02, 8.10486794e-01, 4.76411507e-02, 5.66407967e+00, -8.96452844e-01
5.47090864e+00, -8.57105553e-01, 4.99999970e-02, -2.34005991e-02, 7.77658463e-01, 4.88349162e-02, 5.47090864e+00, -8.57105553e-01
5.45769978e+00, 3.06971359e+00, 4.99999970e-02, -3.23031135e-02, 1.15054500e+00, -2.06243116e-02, 5.45769978e+00, 3.06971359e+00
-2.21865445e-01, 5.65453112e-01, 4.99999970e-02, -3.32270652e-01, 7.94645905e-01, 3.65512282e-01, -2.21865445e-01, 5.65453112e-01
4.32981539e+00, 1.05682755e+00, 4.99999970e-02, -5.01859076e-02, 9.30913746e-01, -5.95090277e-02, 4.32981539e+00, 1.05682755e+00
4.56856632e+00, 1.10643458e+00, 4.99999970e-02, -4.34733331e-02, 9.57102597e-01, -5.66875637e-02, 4.56856632e+00, 1.10643458e+00
-1.00937545e+00, 4.18668699e+00, 4.99999970e-02, 5.11540063e-02, 1.06396484e+00, 1.90145895e-02, -1.00937545e+00, 4.18668699e+00
-8.21872115e-01, 4.25420761e+00, 4.99999970e-02, 4.41629104e-02, 1.06986296e+00, 1.70669071e-02, -8.21872115e-01, 4.25420761e+00
-2.49772638e-01, 5.53720593e-01, 4.99999970e-02, -2.98063248e-01, 7.92023599e-01, 3.99794191e-01, -2.49772638e-01, 5.53720593e-01
-2.59461141e+00, -1.39220965e+00, 4.99999970e-02, 1.61519885e-01, 9.86205757e-01, -5.05295508e-02, -2.59461141e+00, -1.39220965e+00
-2.67014718e+00, -1.61014640e+00, 4.99999970e-02, 1.52611747e-01, 9.92692471e-01, -4.87208217e-02, -2.67014718e+00, -1.61014640e+00
6.14378929e+00, -4.40824896e-01, 4.99999970e-02, -1.35447104e-02, 5.21974504e-01, 2.94974204e-02, 6.14378929e+00, -4.40824896e-01
5.99365807e+00, -3.44136238e-01, 4.99999970e-02, -1.46692488e-02, 4.61804092e-01, 2.50190552e-02, 5.99365807e+00, -3.44136238e-01
-2.14638805e+00, 3.42980385e+00, 4.99999970e-02, 9.21312720e-02, 1.03046048e+00, 3.40603143e-02, -2.14638805e+00, 3.42980385e+00
-2.77107656e-01, 5.40620983e-01, 4.99999970e-02, -2.59589344e-01, 7.83320189e-01, 4.31817353e-01, -2.77107656e-01, 5.40620983e-01
-2.60785913e+00, 1.40358961e+00, 4.99999970e-02, 1.61687955e-01, 9.86273766e-01, 5.01995869e-02, -2.60785913e+00, 1.40358961e+00
3.63056469e+00, 3.77319574e-01, 4.99999970e-02, -7.36432746e-02, 3.05343986e-01, -4.17642780e-02, 3.63056469e+00, 3.77319574e-01
4.83887941e-01, -1.23196244e+00, 4.99999970e-02, -1.90183982e-01, 1.27731156e+00, -1.51341140e-01, 4.83887941e-01, -1.23196244e+00
-3.03689450e-01, 5.26067078e-01, 4.99999970e-02, -2.17192739e-01, 7.68733263e-01, 4.60852712e-01, -3.03689450e-01, 5.26067078e-01
4.14598799e+00, -3.06693101e+00, 4.99999970e-02, -4.76013087e-02, 1.16409552e+00, 1.85243785e-02, 4.14598799e+00, -3.06693101e+00
3.48833799e-01, -1.32717705e+00, 4.99999970e-02, -1.65641427e-01, 1.26358819e+00, -1.71390250e-01, 3.48833799e-01, -1.32717705e+00
4.21965957e-01, -1.25494444e+00, 4.99999970e-02, -1.78177476e-01, 1.27414238e+00, -1.65503845e-01, 4.21965957e-01, -1.25494444e+00
-3.29518914e-01, 5.10282040e-01, 4.99999970e-02, -1.71204060e-01, 7.48888552e-01, 4.86431986e-01, -3.29518914e-01, 5.10282040e-01
-3.58275890e+00, -1.48364246e+00, 4.99999970e-02, 1.51699513e-01, 9.95826840e-01, -2.17737220e-02, -3.58275890e+00, -1.48364246e+00
3.06038052e-01, -1.97321224e+00, 4.99999970e-02, -6.67551681e-02, 1.18717718e+00, -1.17295101e-01, 3.06038052e-01, -1.97321224e+00
-2.05441999e+00, 2.39932203e+00, 4.99999970e-02, 1.12819366e-01, 1.02098501e+00, 6.37441725e-02, -2.05441999e+00, 2.39932203e+00
-3.54606718e-01, 4.93284404e-01, 4.99999970e-02, -1.21913098e-01, 7.24310696e-01, 5.08145332e-01, -3.54606718e-01, 4.93284404e-01
3.73879552e+00, -4.41111422e+00, 4.99999970e-02, -4.42735255e-02, 1.12254930e+00, 6.04304718e-03, 3.73879552e+00, -4.41111422e+00
-1.98744965e+00, -2.74721414e-01, 4.99999970e-02, 2.41428643e-01, 9.12325501e-01, -3.09310798e-02, -1.98744965e+00, -2.74721414e-01
-1.79513550e+00, -4.41729128e-01, 4.99999970e-02, 2.47024715e-01, 9.01206434e-01, -5.92716821e-02, -1.79513550e+00, -4.41729128e-01
6.98820278e-02, 1.40623915e+00, 4.99999970e-02, -1.17087841e-01, 1.21695936e+00, 2.02441737e-01, 6.98820278e-02, 1.40623915e+00
-3.78805459e-01, 4.75011915e-01, 4.99999970e-02, -6.98450059e-02, 6.95318341e-01, 5.25421977e-01, -3.78805459e-01, 4.75011915e-01
7.04818583e+00, 2.12546778e+00, 4.99999970e-02, -1.33532509e-02, 1.13862801e+00, -2.53932159e-02, 7.04818583e+00, 2.12546778e+00
6.86172009e+00, 2.22861481e+00, 4.99999970e-02, -1.54356984e-02, 1.14193583e+00, -2.51280814e-02, 6.86172009e+00, 2.22861481e+00
-8.32863867e-01, 4.51240444e+00, 4.99999970e-02, 4.47280593e-02, 1.06450021e+00, 9.20459256e-03, -8.32863867e-01, 4.51240444e+00
-4.02063698e-01, 4.55541641e-01, 4.99999970e-02, -1.55346384e-02, 6.62384868e-01, 5.37811875e-01, -4.02063698e-01, 4.55541641e-01
-4.24292952e-01, 4.34886456e-01, 4.99999970e-02, 4.04712968e-02, 6.26093507e-01, 5.45079708e-01, -4.24292952e-01, 4.34886456e-01
7.52565193e+00, 3.63459253e+00, 4.99999970e-02, -1.36078568e-02, 1.12404215e+00, -1.23447934e-02, 7.52565193e+00, 3.63459253e+00
7.72571135e+00, 3.59889078e+00, 4.99999970e-02, -1.20228995e-02, 1.12306201e+00, -1.22859553e-02, 7.72571135e+00, 3.59889078e+00
6.33827734e+00, -1.13711083e+00, 4.99999970e-02, -1.42998733e-02, 9.48587596e-01, 4.15105000e-02, 6.33827734e+00, -1.13711083e+00
6.40285063e+00, -9.53572035e-01, 4.99999970e-02, -1.29643399e-02, 8.51780236e-01, 4.15165462e-02, 6.40285063e+00, -9.53572035e-01
-4.45455670e-01, 4.13171619e-01, 4.99999970e-02, 9.77364257e-02, 5.87206423e-01, 5.47078848e-01, -4.45455670e-01, 4.13171619e-01
5.30730343e+00, -4.10665798e+00, 4.99999970e-02, -3.38797309e-02, 1.12867844e+00, 1.02878362e-02, 5.30730343e+00, -4.10665798e+00
-4.65540200e-01, 3.90431643e-01, 4.99999970e-02, 1.55473232e-01, 5.46585858e-01, 5.43522358e-01, -4.65540200e-01, 3.90431643e-01
5.20810509e+00, 1.16876757e+00, 4.99999970e-02, -2.96321549e-02, 9.77088749e-01, -5.08194827e-02, 5.20810509e+00, 1.16876757e+00
8.47854137e+00, -3.80817461e+00, 4.99999970e-02, -6.62165461e-03, 1.11000025e+00, 9.66612715e-03, 8.47854137e+00, -3.80817461e+00
3.31770444e+00, 1.96462590e-02, 4.99999970e-02, -8.82677287e-02, 1.07408874e-01, -2.84179556e-03, 3.31770444e+00, 1.96462590e-02
3.42729640e+00, -1.75982013e-01, 4.99999970e-02, -8.42050090e-02, 1.45360425e-01, 1.71959996e-02, 3.42729640e+00, -1.75982013e-01
3.48156285e+00, 3.14940661e-02, 4.99999970e-02, -8.09787437e-02, 1.25823826e-01, -3.61230830e-03, 3.48156285e+00, 3.14940661e-02
-4.84402806e-01, 3.66678298e-01, 4.99999970e-02, 2.12812543e-01, 5.04811108e-01, 5.34176826e-01, -4.84402806e-01, 3.66678298e-01
6.88237238e+00, 3.41897821e+00, 4.99999970e-02, -1.87743455e-02, 1.13360083e+00, -1.52710127e-02, 6.88237238e+00, 3.41897821e+00
-2.35970116e+00, 3.59542584e+00, 4.99999970e-02, 9.52234268e-02, 1.02576947e+00, 2.74590496e-02, -2.35970116e+00, 3.59542584e+00
-2.44661832e+00, 3.73275256e+00, 4.99999970e-02, 9.58662853e-02, 1.02397192e+00, 2.34427825e-02, -2.44661832e+00, 3.73275256e+00
-2.50954151e+00, 3.53482413e+00, 4.99999970e-02, 9.93150920e-02, 1.02202606e+00, 2.68299580e-02, -2.50954151e+00, 3.53482413e+00
-5.02010465e-01, 3.42010945e-01, 4.99999970e-02, 2.68731713e-01, 4.62559134e-01, 5.19153118e-01, -5.02010465e-01, 3.42010945e-01
2.42909789e+00, -4.99952435e-01, 4.99999970e-02, -1.46639541e-01, 3.18968594e-01, 5.17889857e-02, 2.42909789e+00, -4.99952435e-01
2.54183269e+00, -5.94137967e-01, 4.99999970e-02, -1.38009802e-01, 4.30096179e-01, 5.74656315e-02, 2.54183269e+00, -5.94137967e-01
-5.18375278e-01, 3.16539973e-01, 4.99999970e-02, 3.22815955e-01, 4.20872033e-01, 4.98745501e-01, -5.18375278e-01, 3.16539973e-01
-4.39067078e+00, -4.52861214e+00, 4.99999970e-02, 1.14470832e-01, 1.00129211e+00, -1.66356238e-03, -4.39067078e+00, -4.52861214e+00
